,Bias_1,Bias_2,Bias_3,Bias_4,Bias_5,Bias_6,Time,Fidelity
0,-10.0,-10.0,-10.0,-10.0,10.0,10.0,2.9496,0.950977207604254
1,-10.0,-9.4062,-10.0,-10.0,1.8264,8.4838,2.8677,0.8571182790862885
2,10.0,10.0,10.0,10.0,-10.0,-3.6292,2.8098,0.9695884918129739
3,-10.0,-10.0,-10.0,-10.0,-2.1966,8.4276,2.6838,0.9355908061199945
4,-10.0,-10.0,-10.0,-10.0,0.135,10.0,2.664,0.9393833856447196
5,-10.0,-8.2192,-8.318,-10.0,3.6602,10.0,8.9586,0.9240905876203318
6,10.0,10.0,10.0,10.0,-10.0,10.0,2.8041000000000005,0.9663338831505731
7,-10.0,-10.0,-10.0,-10.0,10.0,10.0,28.200000000000003,0.9623487249267092
8,10.0,10.0,9.4068,9.3694,4.4086,0.3986,8.352,0.8415968694266209
9,10.0,10.0,10.0,10.0,-10.0,-8.1034,2.6517000000000004,0.9455218993242628
10,10.0,10.0,10.0,10.0,-10.0,10.0,3.1626000000000003,0.8491322786742249
11,-2.3822,-8.074200000000001,0.7162000000000001,-1.8218,9.841800000000001,-6.364800000000001,29.999700000000004,0.8557372679219981
12,-10.0,-10.0,-10.0,-10.0,8.7936,-10.0,2.5518,0.9043285390993037
13,-10.0,-6.7316,-6.236400000000001,-10.0,5.309,8.2156,21.136200000000002,0.8735272083560273
14,10.0,10.0,10.0,10.0,-10.0,-4.1606000000000005,3.0258000000000003,0.9251959716692799
15,-10.0,-10.0,-10.0,-10.0,8.0352,-1.0296,2.6457,0.9428764668394579
16,10.0,10.0,10.0,10.0,-10.0,-10.0,2.6967000000000003,0.9571184549636664
17,-10.0,-10.0,-10.0,-10.0,-5.6408000000000005,-10.0,2.9466,0.8421855437817944
18,10.0,10.0,10.0,10.0,3.7520000000000002,-2.842,2.9721,0.918722712130901
19,10.0,10.0,10.0,10.0,-1.3878000000000001,3.6758,27.836700000000004,0.8517078598218185
20,-10.0,-10.0,-10.0,-10.0,0.7454000000000001,-10.0,2.5878,0.907121416749604
21,-10.0,-10.0,-10.0,-10.0,2.4956,-10.0,2.8833,0.9510986300224942
22,10.0,10.0,10.0,10.0,-10.0,1.5266000000000002,2.8011000000000004,0.9694620860501726
23,-10.0,-8.396,-8.2448,-10.0,-2.0762,-8.266,8.8632,0.8485048475434651
24,-10.0,-10.0,-9.343200000000001,-10.0,1.3376000000000001,2.6036,18.041400000000003,0.8417864686554687
25,4.8844,3.4372000000000003,3.9154,4.6656,-5.918200000000001,-7.827800000000001,6.36,0.9466753513799991
26,-10.0,-10.0,-10.0,-10.0,10.0,-10.0,3.1332000000000004,0.8671349145861247
27,-10.0,-10.0,-10.0,-10.0,-1.3578000000000001,-10.0,2.8563,0.9376619222105346
28,10.0,10.0,10.0,10.0,1.5798,10.0,2.5260000000000002,0.8689782322685022
29,-10.0,-10.0,-10.0,-10.0,10.0,4.8832,28.263600000000004,0.9473778323412859
30,-6.102,-5.9194,-6.037800000000001,-5.761,3.5756,-4.926,22.337400000000002,0.8573250669995791
31,-10.0,-10.0,-10.0,-10.0,10.0,10.0,2.9577000000000004,0.9487488640296394
32,10.0,10.0,10.0,10.0,-10.0,10.0,2.7252,0.9596429682390919
33,9.2188,7.111000000000001,5.7958,9.298,-6.1326,4.5712,14.6643,0.855541441817779
34,9.2806,6.8414,3.9326000000000003,9.380600000000001,-2.9428,8.4952,29.919000000000004,0.8475492072878773
