,Bias_1,Bias_2,Bias_3,Bias_4,Bias_5,Time,Fidelity
0,10.0,10.0,10.0,-3.0460000000000003,-2.6134,6.744600000000001,0.9832151176931955
1,10.0,10.0,10.0,-10.0,9.918800000000001,2.1852,0.9924132763224949
2,-10.0,-10.0,-10.0,8.986,-10.0,2.1456000000000004,0.987481973555895
3,-10.0,-10.0,-10.0,9.8648,-1.4526000000000001,15.5325,0.9866373551750144
4,-10.0,-10.0,-10.0,10.0,10.0,15.497700000000002,0.9840464178822955
5,-10.0,-10.0,-10.0,10.0,-4.1892000000000005,2.2164,0.9964924668140974
6,-10.0,-10.0,-10.0,10.0,-3.6154,6.651300000000001,0.994774734328176
7,-10.0,-10.0,-10.0,10.0,-10.0,2.1684,0.9909840036809681
8,10.0,10.0,10.0,-10.0,-4.5868,11.0166,0.983072530677936
9,10.0,10.0,10.0,-10.0,-4.4642,6.6366000000000005,0.9941942675202322
10,-10.0,-10.0,-10.0,10.0,-10.0,2.1525000000000003,0.9890961847700814
11,-10.0,-10.0,-10.0,10.0,5.191,2.3388000000000004,0.9832553071700887
12,-10.0,-10.0,-10.0,7.4336,4.0892,2.2422000000000004,0.9952211902958966
13,-10.0,-10.0,-10.0,10.0,10.0,2.1924,0.9957765712576626
14,10.0,10.0,10.0,-10.0,-10.0,11.093700000000002,0.991746961216381
15,-10.0,-10.0,-10.0,2.9438,10.0,6.588900000000001,0.9818307230458408
16,-10.0,-10.0,-10.0,9.9656,10.0,11.0784,0.990931508522361
17,10.0,10.0,10.0,-10.0,3.2796000000000003,6.678000000000001,0.9949261320302214
18,10.0,10.0,10.0,-10.0,-5.949800000000001,11.114400000000002,0.9920485250627638
19,-10.0,-10.0,-10.0,0.6328,1.483,2.2878000000000003,0.9842825827784276
20,-10.0,-10.0,-10.0,10.0,10.0,15.5751,0.9871709406052059
21,-10.0,-10.0,-10.0,10.0,-2.749,15.540000000000001,0.98706318995729
22,10.0,10.0,10.0,-10.0,0.6744,2.3214,0.9869221438058767
23,-10.0,-10.0,-10.0,10.0,4.8442,2.3298,0.9852394111919945
