,Bias_1,Bias_2,Bias_3,Bias_4,Bias_5,Time,Fidelity
0,-7.7381164510972695,-10.0,-7.680353058596956,10.0,8.38953231327126,13.884373015863785,0.9967903637625354
1,9.322829911870823,-9.577745126949164,9.269425363531305,-9.454670499294595,-0.10368823475537355,29.879175930673483,0.9990752536983578
2,10.0,10.0,9.950117712831213,-10.0,-5.740017821877156,2.2229516463166763,0.9974618812724199
3,-9.997175796579961,-10.0,-9.947987565775374,10.0,-7.567334670959718,6.667887333308588,0.9969288484159272
4,10.0,6.232221165397393,9.949496073832451,-10.0,3.0255321311546615,6.670542920554772,0.9974030076790372
5,10.0,7.2281620284653,9.949395760794784,-10.0,-9.101972779318055,15.870901284350431,0.9974663676516716
6,9.993008297872727,9.991841324886586,9.94088730550302,-10.0,-10.0,20.00564773902884,0.9974725805935771
7,-7.473709430150772,-10.0,-7.41651889049848,10.0,-9.947415116338242,4.971425700324421,0.9967280140794875
8,-9.731247508008892,-8.099225984280139,-9.677257844828961,10.0,-8.105643823962666,3.85027778888392,0.9974077322379915
9,10.0,10.0,9.950129282559454,-10.0,-9.469595227188547,2.2228661759007045,0.9974810285626087
10,-9.48230727612155,-10.0,-9.431186470199442,10.0,-9.95013139234877,24.04427909693564,0.9973666925595042
11,-10.0,-3.833157692018285,-9.948930109249922,10.0,3.8402386428202915,10.189241382164516,0.9974354783940564
12,9.895179586019617,3.75469145752874,9.845577785708663,-10.0,7.327472919767972,10.227443440116174,0.9969718253630241
13,-9.997910321511387,-10.0,-9.951740329976285,10.0,3.910402560053894,11.111631130015901,0.9974508133110561
14,-10.0,-3.517958294389126,-9.950170123284698,10.0,1.2299781556781186,10.662394269506663,0.9974350550498035
15,-10.0,-10.0,-9.95009156576393,10.0,3.7543800883808047,2.2229401062631564,0.9974524327261912
16,-10.0,-8.032183945564487,-9.950864931997558,10.0,2.1785398053100926,12.769355315083905,0.9974419923567353
17,9.511637919180453,9.49408448782087,9.463518197929123,-10.0,-3.876862661908365,2.22464918052912,0.9971991965269134
18,9.011401532288158,-9.033463233929972,8.956083132808624,-9.063420973197843,-9.73221864700317,28.548652753278464,0.9975102578271026
19,8.852511803892552,-9.845475166807997,8.796274524689702,-8.929690202698561,-9.965733964180204,29.570414184450108,0.9971587729036957
20,-9.999664787222196,-10.0,-9.950014033814856,10.0,4.937977271634636,2.2233720466027274,0.9974568252353816
21,-8.925241745123614,-10.0,-8.87364894854521,10.0,-9.299687018341743,29.08224762967692,0.9969954356828143
22,9.232481723193436,-9.0224707542345,9.177075456360026,-8.921517708006022,3.0497390308514545,28.87058735615024,0.9989616277947214
23,9.271008213265047,10.0,9.217550272129596,-10.0,-0.9422659589366033,8.609446368693202,0.9972524614470025
24,9.213568869908737,9.94769602004586,9.171542129390287,-10.0,5.823187204979789,8.61497917859965,0.9968890285206322
25,9.741131929087624,-9.528065468415843,9.687391727112319,-8.865928869511261,-9.826269183829654,30.0,0.9968404467110243
26,-9.999682230140456,6.304055814267238,-9.946676383850326,8.879583069403495,3.3120186511316554,25.82212907951191,0.9971775273650827
27,10.0,9.999925562134655,9.949933894780035,-10.0,-4.175281379999889,11.1141321054009,0.9974604704725587
28,-10.0,-9.998136344875752,-9.94626374063542,10.0,-7.565858829283868,6.669959227860723,0.9969483625732436
29,-10.0,-9.999671765623015,-9.949330693696425,10.0,-0.7684569140017413,11.11423002894821,0.9974404314980541
30,9.068553542331827,9.063308909958032,9.02733027458532,-10.0,0.3245707303728016,2.223297134138028,0.9970928069015814
31,-10.0,-9.999995364728003,-9.950116001806876,10.0,9.403514845218787,6.668512411147626,0.997463089401492
32,10.0,9.99969280673625,9.94952047543483,-10.0,-9.453104153528205,28.897123815360978,0.9974712897154829
33,10.0,9.644081308321896,9.950400199541138,-10.0,2.023885449916426,17.643297956091786,0.9974278059619024
34,-10.0,-10.0,-9.950047058942468,10.0,0.9647967104315165,2.2229401792382837,0.9974380288562421
35,-8.36948312509217,-10.0,-8.313471854186652,10.0,4.469726521526829,3.850873731189378,0.9969959268144162
36,8.03297300174995,10.0,7.976047680102861,-10.0,-5.754842898728505,12.771573857234415,0.9968734093561424
37,-10.0,-10.0,-9.950096197280846,10.0,4.133869446945218,2.222945745065256,0.9974531222220379
38,9.824352107735413,-9.088248671607223,9.772126332853738,-9.321755394075794,-9.552924678849166,29.89766067012169,0.9976984378685597
39,-9.095916931378943,-9.110097861382503,-9.06577313792282,10.0,2.699226102103248,2.2204191109691354,0.9970644413080693
40,10.0,9.999967837367203,9.95017347695024,-10.0,-9.480385344746647,2.222866159054015,0.9974810262164566
41,-8.767326852253507,-10.0,-8.712488042930346,10.0,9.99995499736827,10.187236714066271,0.9971173342545235
42,10.0,8.3697662290462,9.950148380621638,-10.0,8.315345245678223,3.850255291524679,0.9975192619808504
43,-9.596419211283186,9.461723932685535,-9.54267711408054,9.009465364836121,9.971753624475319,30.0,0.9974384949395972
44,9.459647772653142,-9.810099582764222,9.408257155257651,-9.999985159930885,-9.886217969792362,30.0,0.9970382377702052
45,-10.0,-9.998820786584858,-9.948335741573368,10.0,7.9058477181119065,6.668275297854932,0.9974747909725309
46,-9.848734298055218,-9.8428813572729,-9.783296028837245,10.0,-7.809761364385806,11.117563736740744,0.9966025709423987
47,9.522922085662492,10.0,9.470413462042382,-10.0,-1.7829869973353665,13.151182323441073,0.9973214358961342
48,-10.0,-7.4733563846997635,-9.949448689232675,10.0,-8.654485499625904,4.97115450895525,0.9971582967873979
49,-9.456391250227178,9.813123256392561,-9.404820691952125,9.933951546048887,9.960898972274993,30.0,0.9970477475743984
