,Bias_1,Bias_2,Bias_3,Bias_4,Bias_5,Time,Fidelity
0,-10.0,-10.0,-10.0,-10.0,-10.0,21.925200000000004,0.9852247798560005
1,10.0,10.0,10.0,10.0,10.0,21.658800000000003,0.9405048927038291
2,-10.0,-10.0,-10.0,-10.0,-10.0,3.5400000000000005,0.9195377503902298
3,10.0,10.0,10.0,10.0,10.0,22.0788,0.9489709028940805
4,10.0,10.0,5.1184,10.0,10.0,15.9669,0.9618897745878966
5,-10.0,-10.0,-10.0,-10.0,-10.0,21.741600000000002,0.9689805875720562
6,10.0,10.0,10.0,10.0,10.0,21.6321,0.9286801834640992
7,10.0,10.0,5.851,10.0,10.0,15.966600000000001,0.8917052085472175
8,9.9784,10.0,10.0,10.0,10.0,3.5649,0.9116000414971261
9,10.0,10.0,10.0,10.0,10.0,3.2604,0.9290794853568829
10,-10.0,-10.0,-10.0,-10.0,-10.0,21.9888,0.9755465016980834
11,10.0,10.0,10.0,10.0,10.0,3.4662,0.9358974494016193
12,-10.0,-10.0,-10.0,-10.0,-10.0,3.5724000000000005,0.9092639003403999
13,10.0,10.0,10.0,10.0,10.0,21.683400000000002,0.9502797645838215
14,10.0,10.0,10.0,10.0,10.0,22.005000000000003,0.9718552271929942
15,10.0,10.0,10.0,10.0,10.0,21.731700000000004,0.9662471348090131
16,-10.0,-10.0,-4.5494,-10.0,-10.0,15.624600000000001,0.9229612437452754
17,-10.0,-10.0,-2.9362,-10.0,-10.0,18.9648,0.9294336736660717
18,-10.0,-10.0,-10.0,-10.0,-10.0,3.6318,0.8856940850975952
19,10.0,10.0,10.0,10.0,10.0,21.934800000000003,0.9842618183162609
20,-10.0,-10.0,-10.0,-10.0,-10.0,3.5472,0.917415477709971
21,-10.0,-10.0,-5.018400000000001,-10.0,-10.0,15.5172,0.8815317779664743
22,10.0,10.0,10.0,10.0,10.0,22.195200000000003,0.8941143467249199
23,10.0,8.358600000000001,8.605,8.2992,10.0,14.411400000000002,0.9316680877620327
24,-10.0,-10.0,-1.6280000000000001,-10.0,-10.0,28.482000000000003,0.9676735869458981
25,-10.0,-10.0,-10.0,-10.0,-10.0,3.6369000000000002,0.8833926604913762
26,10.0,10.0,10.0,10.0,10.0,22.0485,0.9595493991940077
27,10.0,10.0,10.0,10.0,10.0,22.1655,0.910137512663347
28,10.0,10.0,10.0,10.0,10.0,22.1244,0.9300760898322408
29,-10.0,-10.0,-10.0,-10.0,-10.0,21.817500000000003,0.9836817599266295
30,10.0,10.0,2.6776,10.0,10.0,25.072200000000002,0.9444239852786667
31,-10.0,-10.0,-10.0,-10.0,-10.0,22.1538,0.9160838398875975
32,10.0,10.0,10.0,10.0,10.0,21.665100000000002,0.9431116983939694
33,-10.0,-10.0,-10.0,-10.0,-10.0,3.1656000000000004,0.9011372505525104
34,-10.0,-10.0,-10.0,-10.0,-10.0,3.2763000000000004,0.9323019780172386
35,10.0,10.0,2.1662,10.0,10.0,25.1673,0.9865928799238852
36,10.0,10.0,10.0,10.0,9.9672,21.8244,0.9810629161816145
37,-10.0,-10.0,-10.0,-10.0,-10.0,3.1485000000000003,0.89458005835957
38,-10.0,-10.0,-1.4304000000000001,-10.0,-10.0,28.221600000000002,0.9665410070579337
39,10.0,10.0,10.0,10.0,10.0,21.9981,0.9734873773564503
40,9.907200000000001,10.0,10.0,10.0,10.0,21.9234,0.9573976134216765
41,-10.0,-10.0,-2.8782,-10.0,-10.0,22.077,0.9878410375546487
42,10.0,-4.4398,9.9254,-2.4428,10.0,29.999700000000004,0.9623257762970178
43,-10.0,-10.0,-10.0,-10.0,-10.0,21.8031,0.9817517631894574
44,10.0,10.0,10.0,10.0,10.0,21.713400000000004,0.9607078441610807
45,10.0,10.0,10.0,10.0,10.0,22.027800000000003,0.965835706337743
46,10.0,10.0,10.0,10.0,10.0,22.0101,0.9705919864934769
47,-10.0,-10.0,-3.0282,-10.0,-10.0,21.987000000000002,0.9763965759148677
48,-10.0,-10.0,-5.5442,-10.0,-10.0,15.690000000000001,0.9211979001377063
49,-10.0,-10.0,-4.8302000000000005,-10.0,-10.0,15.752400000000002,0.9699586102376255
50,10.0,10.0,10.0,10.0,10.0,22.026000000000003,0.9663456322302535
51,10.0,10.0,10.0,10.0,10.0,21.615000000000002,0.9204593229428615
52,-10.0,-10.0,-10.0,-10.0,-10.0,22.1487,0.9186093598718807
53,-10.0,-10.0,-10.0,-10.0,-10.0,3.5946000000000002,0.901161595621461
54,-10.0,-10.0,-10.0,-10.0,-10.0,22.080000000000002,0.948518888172165
55,10.0,10.0,10.0,10.0,10.0,21.745800000000003,0.9700840192591778
56,10.0,10.0,10.0,10.0,10.0,21.963600000000003,0.9803063748080307
57,-10.0,-10.0,-10.0,-10.0,-10.0,3.2823,0.933404659901896
58,-10.0,-10.0,-1.7508000000000001,-10.0,-10.0,22.2009,0.9179340985347453
59,-10.0,-10.0,-8.459,-10.0,-10.0,6.332700000000001,0.9151045556770544
60,-10.0,-10.0,-10.0,-10.0,-10.0,21.928800000000003,0.9848846001974916
61,10.0,10.0,10.0,10.0,10.0,3.3000000000000003,0.9362920120956537
62,-10.0,-10.0,-10.0,-10.0,-10.0,3.3384000000000005,0.9406526684693016
63,10.0,10.0,7.3402,10.0,10.0,9.8838,0.8817314581078751
64,10.0,10.0,6.5046,10.0,10.0,9.5334,0.8998223293976121
65,10.0,10.0,5.99,10.0,10.0,12.558300000000001,0.9387191334687885
66,10.0,10.0,10.0,10.0,10.0,22.0227,0.9672651230164773
67,-10.0,-10.0,-4.828,-10.0,-10.0,19.1487,0.908581308327457
68,-4.0884,-4.7412,-6.4058,-4.881200000000001,-3.9222,14.638800000000002,0.9231752684646749
