,Bias_1,Bias_2,Bias_3,Bias_4,Bias_5,Time,Fidelity
0,10.0,8.570400000000001,10.0,-1.6584,2.6350000000000002,25.6293,0.9865191887724893
1,-10.0,-10.0,-10.0,10.0,10.0,11.095500000000001,0.9918091266133804
2,-10.0,-10.0,-10.0,10.0,-9.006,11.071800000000001,0.9868960178379552
3,10.0,10.0,10.0,-2.2684,3.1870000000000003,6.6714,0.9868111715704128
4,10.0,10.0,10.0,-8.200000000000001,-10.0,11.119800000000001,0.9904160079486806
5,9.3184,-3.9284000000000003,9.2558,-8.7356,8.1522,21.739500000000003,0.9865613087184538
6,-10.0,-10.0,-10.0,10.0,-1.5138,6.6168000000000005,0.9925363729700911
7,-8.97,9.6018,-8.917,9.84,-1.6194000000000002,29.166000000000004,0.9925288707760636
8,-10.0,-10.0,-10.0,5.042,-4.2732,2.217,0.9938268323316248
9,-10.0,-10.0,-10.0,7.776000000000001,-4.7814000000000005,6.6855,0.9933343234783796
10,-10.0,-10.0,-10.0,10.0,-1.2546000000000002,2.2242,0.996601908352132
11,-10.0,-10.0,-10.0,10.0,10.0,15.602700000000002,0.9854338977092301
12,-10.0,-10.0,-10.0,9.825000000000001,-2.3262,2.2395,0.9962412096452289
13,-10.0,-10.0,-10.0,10.0,10.0,15.524400000000002,0.986453961918485
14,-10.0,-10.0,-10.0,5.3434,-2.5020000000000002,6.6828,0.9914405666831457
15,10.0,10.0,10.0,-10.0,10.0,2.1984000000000004,0.9931864814082105
16,10.0,10.0,10.0,-10.0,8.1156,2.3121,0.9868680595258806
17,10.0,10.0,10.0,-7.1958,-8.7596,6.739800000000001,0.9883339668678593
18,10.0,10.0,10.0,-10.0,10.0,2.136,0.9866122451136102
19,10.0,10.0,10.0,-10.0,-10.0,6.5871,0.9887575169645119
20,-10.0,-10.0,-10.0,10.0,-10.0,2.3001,0.987367336773253
21,10.0,10.0,10.0,-10.0,2.5844,2.196,0.995890870385607
22,10.0,10.0,10.0,-10.0,-10.0,6.6447,0.9946258732613049
23,-10.0,-10.0,-9.9,10.0,4.8558,6.648600000000001,0.9947681228869858
24,10.0,10.0,10.0,-0.7556,-10.0,2.1879000000000004,0.9871273777933953
25,-10.0,-10.0,-10.0,10.0,10.0,11.157300000000001,0.99004893290519
26,10.0,10.0,10.0,-10.0,-9.4514,6.734400000000001,0.9906523505552117
27,10.0,10.0,10.0,-10.0,-1.8898000000000001,15.540000000000001,0.9871577411662671
28,10.0,6.2266,10.0,-10.0,4.1706,19.935000000000002,0.9858736102580368
29,-10.0,-10.0,-10.0,10.0,8.446,15.553500000000001,0.9874845251884382
30,10.0,10.0,10.0,-5.7104,-3.3664,6.593100000000001,0.9863676808538998
31,10.0,10.0,10.0,-8.6854,6.3784,6.6099000000000006,0.990650380735578
