,Bias_1,Bias_2,Bias_3,Bias_4,Bias_5,Time,Fidelity
0,10.0,10.0,10.0,-10.0,-10.0,6.625800000000001,0.9934217851014532
1,10.0,10.0,10.0,-10.0,10.0,2.1780000000000004,0.9918825041827012
2,6.9744,5.7940000000000005,6.868200000000001,-6.83,-7.380800000000001,16.466700000000003,0.9887927017157891
3,10.0,10.0,10.0,-10.0,-10.0,15.557100000000002,0.9874958253941649
4,-10.0,-10.0,-10.0,10.0,10.0,6.7476,0.9887399021526594
5,10.0,10.0,10.0,-4.2614,-6.6240000000000006,6.6702,0.9904113029628874
6,10.0,10.0,10.0,-10.0,-10.0,6.686100000000001,0.9947850544323409
7,10.0,10.0,10.0,-6.1728000000000005,4.8884,2.2479,0.9940070055478527
8,-10.0,-10.0,-10.0,10.0,8.4252,11.090700000000002,0.9916235897761463
9,-10.0,-10.0,-10.0,5.1686000000000005,4.182,6.7053,0.9902466250861359
10,10.0,10.0,10.0,-3.5822000000000003,-6.0728,6.6141000000000005,0.9862533512447066
11,10.0,10.0,10.0,-10.0,-4.0154000000000005,15.544200000000002,0.9873026676309896
12,-10.0,-10.0,-10.0,10.0,10.0,2.2524,0.9957714737796377
13,10.0,10.0,10.0,-10.0,7.0586,6.7170000000000005,0.9921036045977397
14,-10.0,-10.0,-10.0,7.825,-3.092,2.2938,0.9907019916883376
15,10.0,10.0,10.0,-9.1448,-10.0,2.1537,0.9916634795087308
16,10.0,10.0,10.0,-3.9996,2.5712,6.6240000000000006,0.9877222221470743
17,-10.0,-10.0,-10.0,10.0,10.0,11.0586,0.9892536355881558
18,-10.0,-10.0,-10.0,10.0,4.3420000000000005,15.547800000000002,0.9873819260123746
19,10.0,10.0,10.0,-6.5006,5.8582,6.603600000000001,0.9882480681122116
20,10.0,10.0,10.0,-10.0,-7.8472,6.6534,0.9949482307303339
21,10.0,10.0,10.0,-4.4064000000000005,5.256,6.7293,0.9867718642062174
22,-10.0,-10.0,-10.0,4.9596,-8.6126,2.2485000000000004,0.9889650722811691
23,-10.0,-10.0,-10.0,7.172000000000001,6.4938,6.686700000000001,0.9930416279072681
