,Bias_1,Bias_2,Bias_3,Bias_4,Time,Fidelity
0,-10.0,-10.0,-10.0,2.8896,6.7068,0.9871473988037454
1,-10.0,-10.0,-10.0,10.0,15.587700000000002,0.9866262712218339
2,-10.0,-10.0,-10.0,10.0,2.2296,0.9966276561238903
3,10.0,10.0,10.0,-10.0,6.635400000000001,0.9941560449268014
4,10.0,10.0,10.0,-9.3854,6.6705000000000005,0.9948533806911087
5,-10.0,-10.0,-10.0,9.368,15.584700000000002,0.9860107907603701
6,-10.0,-10.0,-10.0,5.8912,6.668100000000001,0.9923337681504378
7,-10.0,-10.0,-10.0,3.8032000000000004,2.2824000000000004,0.9895710580614737
8,-10.0,-10.0,-10.0,6.1262,11.145000000000001,0.9870249905037534
9,10.0,10.0,10.0,-9.835600000000001,2.1378000000000004,0.9895240406298539
10,10.0,10.0,10.0,-10.0,15.5934,0.9862455395369362
11,-10.0,-10.0,-10.0,10.0,2.1237000000000004,0.9870250072895386
12,10.0,10.0,10.0,-10.0,6.655500000000001,0.9950296200270392
13,10.0,8.920200000000001,10.0,-10.0,22.800600000000003,0.9952504786454617
14,10.0,10.0,10.0,-10.0,2.2932,0.9917127358834987
15,10.0,10.0,10.0,-10.0,11.079300000000002,0.9910736253829364
16,9.8268,-9.431000000000001,9.7574,-4.456,29.9277,0.9879844939020299
17,-10.0,-10.0,-10.0,5.4096,6.714900000000001,0.9898463726181341
18,-10.0,1.8848,-9.9552,10.0,19.488000000000003,0.9915414471981248
19,10.0,10.0,10.0,-10.0,2.2899000000000003,0.9921646410032321
20,-10.0,-10.0,-10.0,10.0,6.597600000000001,0.9903480777796778
21,10.0,10.0,10.0,-10.0,2.1828000000000003,0.9951157382346166
22,10.0,10.0,10.0,-10.0,2.1384000000000003,0.9896771938520559
23,10.0,10.0,10.0,-9.552,6.761100000000001,0.9862240258281197
24,-10.0,-10.0,-10.0,3.9764000000000004,6.640200000000001,0.9892255897183229
25,10.0,7.748600000000001,10.0,-10.0,13.777500000000002,0.9886076670012848
26,-9.9356,-10.0,-10.0,10.0,15.567300000000001,0.9930700472766977
27,-8.2142,0.6454000000000001,-8.1538,8.3306,14.175900000000002,0.9960564165691946
28,-10.0,-10.0,-10.0,6.223,6.643800000000001,0.9920558549424595
29,10.0,10.0,10.0,-10.0,2.1357000000000004,0.9892216431620002
30,-10.0,-10.0,-10.0,2.9626,6.6702,0.9885207452783111
31,-10.0,-10.0,-10.0,8.3328,6.6813,0.9940842672822008
32,10.0,10.0,10.0,-7.686,6.684000000000001,0.9935554269273351
33,-10.0,-10.0,-9.9328,3.9400000000000004,6.6282000000000005,0.9928117399216051
34,10.0,10.0,10.0,-7.0796,6.601800000000001,0.988985461811777
35,-10.0,-10.0,-10.0,10.0,6.664200000000001,0.9951588075401141
36,-10.0,-10.0,-10.0,7.105,11.0784,0.9880374886361172
37,-10.0,-10.0,-10.0,3.9072,2.2764,0.9903386813943711
38,-10.0,-10.0,-10.0,10.0,6.726000000000001,0.9917441506735922
39,10.0,10.0,10.0,-9.616200000000001,15.549900000000001,0.9870383712878149
40,-10.0,-10.0,-10.0,3.3096,6.684900000000001,0.9889643687928532
41,-10.0,-10.0,-10.0,10.0,2.3193,0.9873851768066073
42,10.0,10.0,10.0,-10.0,11.071800000000001,0.9905311155087271
43,-10.0,-10.0,-10.0,9.091800000000001,2.3112000000000004,0.9885454085866888
44,10.0,10.0,10.0,-10.0,6.697800000000001,0.9942437349795654
45,-9.9048,7.6652000000000005,-9.851600000000001,8.476,28.248300000000004,0.9955438197467743
46,10.0,8.8206,10.0,-10.0,10.276800000000001,0.9887878196598647
47,-10.0,-10.0,-9.943800000000001,9.8992,6.724800000000001,0.994287801142018
48,10.0,10.0,10.0,-10.0,11.089200000000002,0.9916190970453385
49,10.0,10.0,10.0,-1.4286,2.2851000000000004,0.98622760775644
50,10.0,10.0,10.0,-10.0,15.581700000000001,0.986957992080528
51,10.0,10.0,10.0,-10.0,6.632700000000001,0.9939776367439732
52,-10.0,-10.0,-10.0,10.0,11.110500000000002,0.9921331326687565
53,-10.0,-10.0,-10.0,5.1486,2.3115,0.9865352523555878
54,10.0,10.0,10.0,-10.0,6.716400000000001,0.9927720477506587
55,10.0,10.0,10.0,-10.0,15.554400000000001,0.987571198172021
56,-7.6748,-7.605600000000001,-7.5040000000000004,8.1758,2.2545,0.992003094685366
57,-10.0,-10.0,-10.0,2.6496,6.657000000000001,0.9878734701020112
58,-10.0,-10.0,-10.0,9.4458,6.625500000000001,0.9931587592854443
59,10.0,10.0,10.0,-8.098,6.7338000000000005,0.9898068831518715
60,10.0,10.0,10.0,-10.0,11.063400000000001,0.9897914434177394
61,-10.0,-10.0,-10.0,4.8998,6.633000000000001,0.9899873221333301
62,1.6476000000000002,5.301200000000001,1.552,-9.5348,6.798000000000001,0.9875737996767281
63,10.0,10.0,10.0,-5.9728,6.690300000000001,0.9919600425109614
64,10.0,10.0,10.0,-7.1534,6.700800000000001,0.9924035792975414
65,9.8162,-0.0716,9.738800000000001,-4.7908,15.298800000000002,0.9896232956450302
66,9.7178,7.7506,9.703800000000001,-4.8782000000000005,12.677100000000001,0.9879854071533238
67,-10.0,-10.0,-10.0,6.0036000000000005,11.100600000000002,0.9875870349830124
68,-10.0,-10.0,-10.0,10.0,2.2989,0.9908816842062551
