,Bias_1,Bias_2,Bias_3,Bias_4,Bias_5,Bias_6,Bias_7,Time,Fidelity
0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,12.934800000000001,0.6681640977801747
1,10.0,1.3344,10.0,5.9798,10.0,0.8876000000000001,10.0,27.371100000000002,0.8762257692745028
2,-10.0,-10.0,-10.0,-4.0882000000000005,-10.0,-10.0,-10.0,22.056600000000003,0.6452785371113812
3,10.0,10.0,10.0,10.0,10.0,10.0,10.0,4.221900000000001,0.826421866131795
4,10.0,-0.6132000000000001,10.0,3.6706000000000003,10.0,0.28040000000000004,10.0,26.762400000000003,0.6187531886257647
5,-10.0,-4.4596,-9.9596,-9.593,-10.0,-4.4682,-10.0,21.3444,0.8264198988596387
6,-10.0,1.0904,-10.0,-4.3262,-9.963600000000001,2.0966,-10.0,29.999700000000004,0.7435127402495425
7,-10.0,-10.0,-10.0,-5.6444,-10.0,-10.0,-10.0,13.543500000000002,0.592223483438482
8,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,4.5924000000000005,0.8743319516296473
9,10.0,3.0394,10.0,10.0,10.0,0.5624,10.0,29.999700000000004,0.7324972486772563
10,-10.0,-0.022600000000000002,-10.0,-10.0,-10.0,0.6716000000000001,-10.0,25.900800000000004,0.7718898412350597
11,-10.0,-2.5056000000000003,-10.0,-10.0,-10.0,-3.4362000000000004,-10.0,29.1168,0.6296624349446311
12,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,13.073400000000001,0.639331782077686
13,-10.0,3.0518,-10.0,1.5102,-10.0,1.8296000000000001,-10.0,29.999700000000004,0.5941460089203409
14,10.0,10.0,10.0,10.0,10.0,10.0,10.0,4.3902,0.8735151285201221
15,-10.0,-3.6442,-10.0,-7.0572,-10.0,-4.3686,-10.0,22.650000000000002,0.7216522703137289
16,10.0,1.3504,10.0,9.429400000000001,10.0,0.1018,10.0,29.999700000000004,0.942770547088119
17,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,4.2336,0.8309030035310726
18,10.0,0.9936,10.0,9.1366,10.0,3.3880000000000003,10.0,20.374200000000002,0.7431485902663101
19,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,12.568500000000002,0.6592594120104536
20,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,4.7712,0.8209142582374678
21,-10.0,-3.5644,-10.0,-10.0,-10.0,-0.5282,-10.0,18.5634,0.6048961146161145
22,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-9.914,4.815600000000001,0.7966294465524486
23,10.0,10.0,10.0,10.0,10.0,10.0,10.0,4.402500000000001,0.8753865922509039
24,10.0,-0.2768,10.0,4.257000000000001,10.0,2.696,10.0,24.1626,0.5974381197084816
25,-10.0,-2.0568,-10.0,-10.0,-10.0,0.8336,-10.0,29.999700000000004,0.8504733849767314
26,10.0,0.002,10.0,0.7776000000000001,10.0,-1.9462000000000002,10.0,29.999700000000004,0.6177251969211373
27,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,4.0803,0.7601986953352091
28,10.0,10.0,10.0,10.0,10.0,10.0,10.0,4.093800000000001,0.7673738720799651
29,10.0,0.081,10.0,7.6546,10.0,2.9126000000000003,10.0,23.8137,0.7649757167843494
30,10.0,10.0,10.0,10.0,10.0,10.0,10.0,12.774600000000001,0.6798601713040631
31,10.0,-1.866,10.0,8.082,10.0,2.6978,10.0,29.4444,0.7142135381923849
32,-10.0,-1.1806,-10.0,-10.0,-10.0,-0.08020000000000001,-10.0,29.440800000000003,0.954056997658945
33,10.0,0.9770000000000001,9.948,6.91,9.9572,3.294,10.0,22.242600000000003,0.8682276488759793
34,-10.0,-3.0764,-10.0,-10.0,-10.0,-2.4142,-10.0,23.0178,0.9423995528335788
35,-10.0,-0.7622,-10.0,-10.0,-10.0,1.1414,-10.0,29.999700000000004,0.9119201086205512
36,10.0,10.0,10.0,10.0,9.880600000000001,10.0,10.0,13.191,0.5888480790338452
37,10.0,10.0,10.0,10.0,10.0,10.0,10.0,4.0113,0.7211802197972959
38,10.0,2.8174,10.0,10.0,10.0,-0.37720000000000004,10.0,29.999700000000004,0.7547536794581826
39,10.0,-1.9398000000000002,10.0,10.0,10.0,-0.007,10.0,29.999700000000004,0.8614909544844025
40,-10.0,-3.4026,-10.0,-10.0,-10.0,-2.108,-10.0,28.113000000000003,0.7371330607763225
41,10.0,1.0916000000000001,10.0,6.6356,10.0,-3.9476,10.0,29.999700000000004,0.6886021778848037
42,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,4.1028,0.7720661326925152
43,10.0,0.8306,10.0,0.8214,10.0,-1.1308,10.0,24.722700000000003,0.5881005508509229
44,-10.0,-0.1202,-10.0,-10.0,-10.0,2.2996000000000003,-10.0,27.885,0.7574079170383743
45,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,4.635300000000001,0.8661028268141153
46,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,5.115900000000001,0.5982452228173419
47,10.0,-1.3900000000000001,10.0,10.0,10.0,2.2056,10.0,26.970000000000002,0.788072670742741
48,-10.0,0.0026000000000000003,-10.0,-7.7712,-10.0,-2.9888000000000003,-10.0,23.379600000000003,0.7502095800047812
49,10.0,-1.2126000000000001,10.0,4.2938,10.0,3.0338000000000003,10.0,29.999700000000004,0.6375320346742103
