,Bias_1,Bias_2,Bias_3,Bias_4,Bias_5,Bias_6,Time,Fidelity
0,5.090800000000001,7.588,4.109,3.7792000000000003,1.2784,4.5398000000000005,9.261000000000001,0.7416012965038905
1,10.0,10.0,10.0,10.0,10.0,10.0,19.095000000000002,0.6222792357636355
2,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,3.6369000000000002,0.8373276168354996
3,10.0,10.0,10.0,10.0,10.0,10.0,18.9429,0.7195633283371935
4,10.0,5.053,10.0,10.0,6.1692,10.0,29.999700000000004,0.711755342736271
5,-7.9432,-9.5912,-7.6214,-8.8696,-4.6154,-7.357,17.568,0.6584684151425975
6,10.0,10.0,10.0,10.0,10.0,10.0,4.2936000000000005,0.8076520267098695
7,-10.0,-10.0,-9.123000000000001,-10.0,-10.0,-10.0,4.145700000000001,0.6803543804908103
8,10.0,10.0,10.0,10.0,10.0,10.0,18.140400000000003,0.7032440390745137
9,-6.33,6.236400000000001,-6.112,-2.5116,-3.2892,-6.1732000000000005,26.324700000000004,0.6336599285641679
10,10.0,10.0,10.0,10.0,10.0,10.0,18.445200000000003,0.8266992593195439
11,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,18.4875,0.8329182730267386
12,10.0,10.0,10.0,10.0,10.0,10.0,4.554,0.619581638264774
13,-9.657,-8.4472,-9.6498,-7.9396,-7.7378,-9.3206,11.033100000000001,0.7075181268423488
14,10.0,10.0,10.0,10.0,10.0,10.0,19.0638,0.6438118152233393
15,-10.0,-10.0,-8.9048,-10.0,-10.0,-10.0,23.602500000000003,0.6715032844648012
16,9.84,10.0,10.0,10.0,10.0,10.0,3.5244000000000004,0.771810682251427
17,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,3.4218,0.7142305017625277
18,8.8224,4.5636,9.1224,10.0,4.4158,8.9148,23.309700000000003,0.6775362036358804
19,9.797600000000001,7.9878,9.898,9.875,6.957800000000001,9.9174,17.7498,0.6842540058677503
20,10.0,10.0,10.0,10.0,10.0,10.0,18.328200000000002,0.7947153314048285
21,10.0,10.0,10.0,10.0,10.0,10.0,18.879,0.7534650884027654
22,10.0,10.0,10.0,10.0,10.0,10.0,3.8208,0.8992428413354067
23,10.0,10.0,10.0,10.0,10.0,10.0,3.3972,0.6977558696319164
24,-2.8296,3.6316,-2.7528,-3.0426,-5.864400000000001,-3.3258,26.812500000000004,0.7603053669389179
25,-4.026800000000001,-6.0528,-4.0112000000000005,-4.7916,-9.094800000000001,-3.8958000000000004,29.999700000000004,0.6856876574182579
26,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,18.192,0.7326824094867372
27,1.0570000000000002,0.6824,1.0076,0.6206,0.4842,1.101,15.939300000000001,0.6994688868262032
28,10.0,10.0,10.0,10.0,10.0,10.0,18.6996,0.8196015937355337
29,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,3.7383,0.8774333119779598
30,10.0,10.0,10.0,10.0,10.0,10.0,3.9921,0.9094584816068163
31,10.0,10.0,10.0,10.0,10.0,10.0,18.424500000000002,0.8225992516531815
32,10.0,10.0,10.0,10.0,10.0,10.0,18.728700000000003,0.8120878875143124
33,10.0,10.0,10.0,10.0,10.0,10.0,4.359,0.7673474832155001
34,10.0,10.0,10.0,10.0,10.0,10.0,18.122400000000003,0.6923177022897891
35,10.0,5.694,10.0,9.248000000000001,4.6166,10.0,29.999700000000004,0.6827057949595757
36,-3.8596000000000004,-0.0834,-5.5544,-4.7922,-10.0,-4.144,18.227400000000003,0.7000589256914544
37,-6.5686,-8.844800000000001,-2.331,-5.9672,9.5812,-6.1626,28.8087,0.7361977284416242
38,10.0,9.0806,10.0,9.7536,10.0,10.0,4.2606,0.6171438628035357
39,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,3.5994,0.8191937934920981
40,10.0,10.0,10.0,10.0,10.0,10.0,26.501700000000003,0.6256075492140967
41,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,18.091800000000003,0.673033568961932
42,-10.0,-8.895,-10.0,-10.0,-10.0,-10.0,3.7986000000000004,0.6576184872117306
