,Bias_1,Bias_2,Bias_3,Bias_4,Bias_5,Bias_6,Bias_7,Time,Fidelity
0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,4.745100000000001,0.8317842158850536
1,10.0,2.052,10.0,1.0314,10.0,2.9408000000000003,10.0,20.7162,0.5976848896882326
2,10.0,0.6734,9.9008,10.0,10.0,-1.0510000000000002,10.0,27.709200000000003,0.7564815302832363
3,-10.0,-4.3428,-10.0,-5.7336,-10.0,0.0318,-10.0,22.1151,0.608177969057605
4,10.0,10.0,10.0,10.0,10.0,10.0,10.0,4.2378,0.8324708492933143
5,-10.0,-10.0,-10.0,-10.0,-9.4298,-10.0,-10.0,24.482100000000003,0.6399485916238987
6,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,13.087800000000001,0.635413989264833
7,10.0,0.8768,10.0,9.2506,10.0,-1.1368,10.0,24.888900000000003,0.7260687328406198
8,-10.0,2.248,-10.0,-0.26,-10.0,3.2274000000000003,-10.0,29.999700000000004,0.5788876206273393
9,10.0,2.317,9.8016,6.3962,10.0,4.1966,10.0,21.169200000000004,0.7796046993317834
10,-10.0,0.653,-10.0,-9.7498,-10.0,-2.4214,-10.0,24.4704,0.7772769381232294
11,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,4.5837,0.8756396866529327
12,-10.0,-5.0556,-10.0,-0.6008,-10.0,-5.0526,-10.0,29.999700000000004,0.7374290314934868
13,10.0,-0.039,10.0,10.0,10.0,-1.9826000000000001,10.0,26.190600000000003,0.6948068701870911
14,10.0,3.2986,10.0,10.0,10.0,0.051000000000000004,10.0,25.329600000000003,0.7915202934522472
15,10.0,10.0,10.0,8.0006,10.0,10.0,10.0,8.279100000000001,0.5889672115485596
16,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,12.873000000000001,0.6755220452983964
17,-10.0,-7.429600000000001,-10.0,-10.0,-10.0,-5.6498,-10.0,10.138800000000002,0.6121965128753333
18,-10.0,-10.0,-10.0,-6.9192,-10.0,-10.0,-10.0,13.0242,0.653635540424308
19,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,12.5844,0.6622487048209382
20,-10.0,-1.3492,-10.0,-10.0,-10.0,-0.8364,-10.0,23.087400000000002,0.7999139523762719
21,-10.0,5.4496,-10.0,-10.0,-10.0,1.8242,-10.0,29.999700000000004,0.5915639750291803
22,-10.0,2.6306000000000003,-10.0,-10.0,-10.0,-1.2226000000000001,-10.0,25.059600000000003,0.6365905495332979
23,-10.0,0.37920000000000004,-10.0,-1.6880000000000002,-10.0,1.4656,-10.0,26.505900000000004,0.5924416737349009
24,10.0,1.9884000000000002,10.0,0.8452000000000001,10.0,-0.2514,10.0,24.161400000000004,0.6060116012484077
25,-10.0,-3.1608,-10.0,-5.3426,-10.0,0.7178,-10.0,26.666100000000004,0.7175980016947155
26,10.0,2.4646,10.0,10.0,10.0,2.99,10.0,26.636400000000002,0.875425102074929
27,9.631400000000001,10.0,10.0,10.0,10.0,10.0,10.0,4.9542,0.6571961109406841
28,-10.0,-0.6826,-10.0,-10.0,-10.0,-1.0944,-10.0,22.401600000000002,0.7346372425433835
29,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,4.5612,0.8784557267895821
30,10.0,-0.994,10.0,0.7236,10.0,1.9814,10.0,25.047900000000002,0.5909043726574733
31,10.0,-0.6432,10.0,-0.644,10.0,0.3304,10.0,29.999700000000004,0.6117647516729134
32,10.0,9.2964,10.0,2.2676000000000003,10.0,9.1796,10.0,29.999700000000004,0.7160473651680768
33,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,12.6789,0.6752477387675362
34,10.0,0.48260000000000003,10.0,10.0,10.0,4.808800000000001,10.0,20.0652,0.6159136950808899
35,10.0,0.36160000000000003,10.0,-2.3548,10.0,-0.37720000000000004,10.0,26.390100000000004,0.5796886274388338
36,10.0,0.3164,10.0,10.0,10.0,0.079,10.0,29.999700000000004,0.9657031010561712
37,4.5984,-0.33340000000000003,4.3888,2.0700000000000003,4.4952000000000005,-1.0838,4.564,12.111600000000001,0.5878274325750577
38,-10.0,-2.107,-10.0,-6.4152000000000005,-10.0,-0.0494,-10.0,29.999700000000004,0.7701577266684988
39,10.0,-1.2236,10.0,4.885800000000001,10.0,2.595,10.0,29.999700000000004,0.7260608947046691
40,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,4.8009,0.8073358852168864
41,-10.0,-10.0,-10.0,-2.1470000000000002,-10.0,-10.0,-10.0,26.667,0.6441015240429435
42,10.0,6.662,10.0,10.0,10.0,4.3292,10.0,12.2916,0.6307870792014937
43,10.0,0.08560000000000001,10.0,10.0,10.0,4.0224,10.0,21.255000000000003,0.6793804991696316
44,10.0,4.0048,10.0,3.0942000000000003,10.0,1.9972,10.0,21.153000000000002,0.5821831594631098
45,10.0,2.571,10.0,10.0,10.0,-0.6418,10.0,29.999700000000004,0.7878862602622847
46,-10.0,-3.3754,-10.0,-10.0,-10.0,-4.5946,-10.0,20.492400000000004,0.8851743817829549
47,10.0,0.08120000000000001,10.0,10.0,10.0,2.2336,10.0,24.701100000000004,0.8424253599420947
48,10.0,10.0,10.0,10.0,10.0,10.0,10.0,4.335,0.8623719659369737
49,-10.0,-1.9082000000000001,-10.0,-10.0,-10.0,4.6382,-10.0,29.999700000000004,0.6231644068320482
50,10.0,-2.1842,10.0,10.0,10.0,-0.2066,10.0,29.999700000000004,0.8419733621776293
51,10.0,2.8576,10.0,10.0,10.0,2.1154,10.0,21.150000000000002,0.8724111994606184
52,-10.0,-2.3922000000000003,-10.0,-10.0,-10.0,-0.48960000000000004,-10.0,29.999700000000004,0.8534737285183936
53,-10.0,0.454,-10.0,-2.053,-10.0,0.5138,-10.0,29.584500000000002,0.6226263431014422
54,10.0,10.0,10.0,10.0,10.0,10.0,10.0,4.3794,0.8716856373119629
55,-10.0,1.2178,-10.0,-5.15,-10.0,0.0264,-10.0,29.061000000000003,0.7990664545829583
56,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,12.3114,0.5820701528927642
57,10.0,1.335,10.0,1.3492,10.0,-1.1184,10.0,24.027600000000003,0.5795208879844417
58,10.0,-5.2126,10.0,10.0,10.0,-0.218,10.0,29.999700000000004,0.645473027362133
59,-10.0,-3.1786000000000003,-10.0,-5.824800000000001,-10.0,-1.1818,-10.0,29.999700000000004,0.5825660417321724
60,-10.0,-0.7268,-10.0,-9.5538,-10.0,3.7388000000000003,-10.0,29.777400000000004,0.7337783415680669
61,10.0,10.0,10.0,10.0,10.0,10.0,10.0,5.064,0.6391531751026975
62,-10.0,4.2116,-10.0,0.2442,-10.0,0.6076,-10.0,29.999700000000004,0.5725034863987423
63,10.0,1.0402,10.0,9.348600000000001,10.0,-1.1414,10.0,23.458800000000004,0.659813379551428
64,10.0,1.1244,10.0,10.0,10.0,-2.206,10.0,29.999700000000004,0.8334002370426625
65,-10.0,-1.3696000000000002,-10.0,-6.2752,-10.0,0.25980000000000003,-10.0,23.6457,0.7087401630893094
66,10.0,-0.6354000000000001,10.0,10.0,10.0,-4.401,10.0,29.999700000000004,0.6880057678691794
67,10.0,1.6622000000000001,10.0,10.0,10.0,-1.4192,10.0,29.999700000000004,0.8542761538667999
68,10.0,10.0,10.0,10.0,10.0,10.0,10.0,12.3396,0.5929258463852066
69,-5.0134,2.8498,-4.4644,-2.3766000000000003,-4.1596,1.5312000000000001,-5.0758,24.915300000000002,0.6196865536853982
70,10.0,10.0,10.0,10.0,10.0,10.0,10.0,4.6305000000000005,0.867170263776088
71,10.0,-0.228,10.0,-1.8030000000000002,10.0,-1.5548000000000002,10.0,29.999700000000004,0.6263425149585509
72,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,12.8115,0.679308619840487
73,-10.0,-0.7506,-10.0,-10.0,-10.0,3.0474,-10.0,29.999700000000004,0.785832992452041
74,-10.0,-0.063,-10.0,-8.2882,-10.0,2.698,-10.0,29.999700000000004,0.8049871402083628
75,10.0,1.4378,10.0,10.0,10.0,1.5610000000000002,10.0,29.999700000000004,0.9266181068565087
76,10.0,10.0,7.9682,10.0,7.0328,10.0,10.0,17.4948,0.5824389672283272
77,-10.0,4.1442000000000005,-10.0,-10.0,-10.0,1.0932,-10.0,29.999700000000004,0.6911368206523947
78,-10.0,-2.0616,-10.0,-8.518600000000001,-10.0,-0.1182,-10.0,21.535200000000003,0.6891971964348941
79,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,4.8444,0.7852126849859881
80,10.0,10.0,10.0,10.0,10.0,10.0,10.0,3.9984,0.7134929175988071
81,10.0,10.0,10.0,10.0,10.0,10.0,10.0,4.7628,0.8245225364804417
82,-10.0,-3.7394000000000003,-10.0,-10.0,-10.0,0.9742000000000001,-10.0,22.8228,0.6422888793407335
83,-10.0,-7.317200000000001,-10.0,-0.5992000000000001,-10.0,-7.7058,-10.0,29.999700000000004,0.6736662991827376
84,-10.0,-2.2026,-10.0,-0.9584,-10.0,-0.8552000000000001,-10.0,23.225700000000003,0.6219804898161418
85,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,21.857400000000002,0.5740140140196646
86,10.0,-0.3728,10.0,5.9528,10.0,0.41040000000000004,10.0,29.999700000000004,0.8633613810846245
87,10.0,10.0,10.0,6.7816,10.0,10.0,10.0,13.132800000000001,0.6808994403907662
88,-10.0,-2.5884,-10.0,-10.0,-10.0,-0.42460000000000003,-10.0,27.0726,0.8852522158040761
89,10.0,10.0,10.0,10.0,10.0,10.0,10.0,4.4055,0.875808530086806
90,-10.0,0.9974000000000001,-10.0,-10.0,-10.0,-0.042800000000000005,-10.0,29.999700000000004,0.9182438139351664
91,10.0,0.6404000000000001,10.0,5.6924,10.0,4.6794,10.0,21.9219,0.6042031039313817
92,10.0,7.244400000000001,10.0,10.0,10.0,5.192,10.0,10.545300000000001,0.5817931109655121
93,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,13.161600000000002,0.6128302278846115
94,-10.0,-3.5412000000000003,-10.0,-10.0,-10.0,-2.004,-10.0,23.567700000000002,0.8975706702092736
95,10.0,-0.3302,10.0,4.6908,10.0,2.1544000000000003,10.0,29.310000000000002,0.7460685302622919
96,10.0,10.0,10.0,10.0,10.0,10.0,10.0,12.445800000000002,0.6288464075721865
97,10.0,3.5152,9.7704,7.1456,10.0,5.8502,10.0,20.290200000000002,0.7348385194441566
98,10.0,-0.9424,10.0,10.0,10.0,1.6898000000000002,10.0,21.9642,0.6177900924342589
99,-1.0506,-2.0060000000000002,0.9236000000000001,-1.4546000000000001,-0.9048,4.6288,-0.30820000000000003,15.735000000000001,0.6394384407801926
