,Bias_1,Bias_2,Bias_3,Bias_4,Bias_5,Time,Fidelity
0,10.0,10.0,10.0,10.0,10.0,3.228,0.9211837473542067
1,-10.0,-10.0,-10.0,-10.0,-10.0,22.104000000000003,0.9389608625918695
2,-10.0,-10.0,-10.0,-10.0,-10.0,3.2841000000000005,0.9337232772265249
3,10.0,10.0,10.0,10.0,10.0,21.543000000000003,0.8805781700757089
4,9.888,10.0,10.0,10.0,10.0,21.9555,0.9408442322787545
5,-10.0,-10.0,-10.0,-10.0,-10.0,28.5816,0.8660927405392521
6,10.0,10.0,10.0,10.0,10.0,3.4761,0.9342787614452566
7,10.0,10.0,10.0,10.0,10.0,21.516000000000002,0.8635600911693542
8,-10.0,-10.0,-10.0,-10.0,-10.0,3.5034000000000005,0.9288869702309948
9,-6.6342,-2.7492,-7.186400000000001,-0.5134000000000001,-6.6828,29.999700000000004,0.8683972116573604
10,-10.0,-10.0,-4.5014,-10.0,-10.0,16.0335,0.9180339676501208
11,10.0,10.0,10.0,10.0,10.0,3.4839,0.9328770531216607
12,-10.0,-10.0,-10.0,-10.0,-10.0,21.8502,0.9865558515980063
13,-10.0,-10.0,-10.0,-10.0,-10.0,21.6075,0.9166974954857295
14,10.0,10.0,10.0,10.0,10.0,3.5955000000000004,0.9008151455091011
15,10.0,10.0,2.2828,10.0,10.0,21.9828,0.9591094129319673
16,10.0,9.9818,10.0,10.0,10.0,22.169400000000003,0.9058359949470282
17,10.0,10.0,10.0,10.0,10.0,21.8805,0.9873448649524531
18,10.0,10.0,10.0,10.0,10.0,22.0023,0.9725044527427198
19,-10.0,-10.0,-10.0,-10.0,-10.0,3.4806000000000004,0.9334836628099908
20,-10.0,-10.0,-10.0,-10.0,-10.0,28.636200000000002,0.8686031782107438
21,-10.0,-10.0,-10.0,-10.0,-10.0,22.158900000000003,0.9135178155968483
22,5.7606,6.6418,6.7294,6.4008,6.0054,21.107100000000003,0.9191844499551055
23,10.0,10.0,10.0,10.0,10.0,28.654500000000002,0.8683808145703588
24,-10.0,-10.0,-10.0,-10.0,-10.0,3.3108000000000004,0.9377833822912357
25,-2.5904000000000003,-6.972,-2.366,-5.851,-2.58,16.1094,0.8666038213539315
26,0.7066,-0.40800000000000003,-1.0804,0.1884,0.2706,11.6277,0.8629129696097727
27,10.0,10.0,10.0,10.0,10.0,21.795900000000003,0.9806349729157492
28,10.0,10.0,10.0,10.0,10.0,21.8136,0.9831990781377322
29,-10.0,1.078,-9.8972,1.3374000000000001,-10.0,28.972500000000004,0.8821830424694509
30,-10.0,-10.0,-10.0,-10.0,-10.0,21.603900000000003,0.9148584135138143
31,10.0,10.0,10.0,10.0,10.0,21.6948,0.9544376975020811
32,10.0,10.0,4.228000000000001,10.0,10.0,15.789900000000001,0.9341747672318962
