,Bias_1,Bias_2,Bias_3,Bias_4,Bias_5,Bias_6,Time,Fidelity
0,8.398348569869995,3.173732966184616,4.9912803173065186,8.1713837236166,1.243987798690796,-2.8016069531440735,29.02214103937149,0.8402235005681955
1,2.928004741668701,4.557537913322449,4.184930250048637,3.1904464215040207,9.262497782707214,-5.544206321239471,6.42717757076025,0.8611170547234553
2,4.920678675174713,4.071496278047562,4.490280508995056,4.836627155542374,9.535714000463486,-3.9881875067949295,12.152890384197235,0.8487110914636768
3,1.3000970147550106,5.818997859954834,4.26775124669075,1.5015044063329697,9.18520624190569,-3.731990821659565,21.949156045913696,0.8750208139921568
4,5.107538154348731,5.306835114955902,5.303642988204956,5.732512719929218,8.241400703787804,-8.067435443401337,2.8287816047668457,0.8415798985720864
5,5.267274750396609,5.109729051589966,4.883615255355835,5.16614424623549,9.937977477908134,-4.680592358112335,2.6923046112060547,0.8882352862756377
6,3.5079555697739124,4.982683777809143,4.8790600299835205,3.968736546114087,7.834078311920166,-9.010216273367405,18.93593978881836,0.8424270879281496
7,5.443455219268799,2.6326010674238205,9.864136457443237,5.784193933010101,0.31859152019023895,-0.0033522844314575195,22.555712938308716,0.839741706369938
8,3.721531303599477,7.143031565472484,6.452261209487915,3.9859824907034636,8.781262904405594,-5.290903098881245,17.70986521244049,0.87959658433674
9,1.9164152592420578,1.7691280841827393,2.228724956512451,2.1290799528360367,8.685990512371063,-0.46141448616981506,2.560802936553955,0.8589647053663538
10,2.8361527547240257,7.015592772513628,5.746559023857117,3.0705344825983047,9.581306621432304,-5.24753961712122,20.93382054567337,0.9063790102589064
11,-0.564386822283268,-0.6144444663077593,-1.2056345250457525,-0.8976978212594986,6.8735896199941635,-1.7407978046685457,2.7990759909152985,0.8584710292486186
12,1.5388021521503106,1.4139865711331367,1.6589288413524628,1.694197803735733,7.998016744852066,-2.582166653126478,3.1201729774475098,0.8578163191160986
13,1.492801271378994,1.668468438088894,1.7969509214162827,2.027578739449382,9.124114625155926,-2.6158946081995964,2.800625041127205,0.9182204511260337
14,0.6391195543110371,4.214054819196463,4.17840089648962,0.733320739120245,7.936344347894192,-7.036455698311329,25.342548608779907,0.8667158896114465
15,4.4111772906035185,4.018901687115431,4.4421916753053665,4.649764273315668,8.187422171235085,-5.480497226119041,2.902277410030365,0.8615322147679152
16,1.705387044698,4.387167498469353,5.264234859496355,1.779745826497674,8.811790362000465,-5.0859139040112495,17.540362000465393,0.9342166074385461
