,Bias_1,Bias_2,Bias_3,Bias_4,Time,Fidelity
0,-2.156585343182087,-1.2013188353739679,-0.832207441329956,-2.296033063903451,6.2715899720788,0.9802075558444063
1,-1.9953682897612453,-3.2497067153453827,-3.4496986865997314,-1.97315638884902,6.154238262213767,0.9798481224851787
2,-2.097557947039604,-3.388227015733719,-3.504450798034668,-2.1384177803993225,6.124201826751232,0.9829492521850588
3,-0.6402549110352993,-1.9537660479545593,-1.8567163944244385,-0.7175336480140686,6.228990942239761,0.9938096766980676
4,-0.6414009220898151,-2.072936534881592,-1.8225181102752686,-0.6878175586462021,6.315548572689295,0.9788374488132863
5,-0.7258128076791763,-1.7671751379966736,-2.031620979309082,-0.6538505554199219,6.290730224922299,0.9886860077224507
6,-0.9315511714667082,-2.0119088888168335,-2.1987428665161133,-0.8319571316242218,6.237442299723625,0.9918610504915412
7,-0.983176713809371,-2.3548260927200317,-2.2400007247924805,-1.0610630214214325,6.164252705872059,0.9920436206137452
8,-0.8803256340324879,-2.24654757976532,-2.2004318237304688,-0.9864467829465866,6.152766831219196,0.9843604901670461
9,-0.7882819510996342,-2.0156153440475464,-2.0653934478759766,-0.862361267209053,6.262538190931082,0.9878103584159303
10,-0.9144526114687324,-2.3216376900672913,-2.137293815612793,-0.9616474211215973,6.103557616472244,0.9839461833099907
11,-1.183605156838894,-2.3445865213871,-2.511434555053711,-1.1066775619983673,6.170423483476043,0.992684587448733
12,-0.7259373925626278,-1.9543536901474,-1.8632755279541016,-0.6924211978912354,6.328150540590286,0.9899620346315083
13,-1.0220806617289782,-2.122439444065094,-2.3040881156921387,-1.0463821291923523,6.314527629874647,0.9811744592698723
14,-1.301214799284935,-2.471834748983383,-2.4849371910095215,-1.2365871295332909,6.1840010322630405,0.983261582828252
15,-1.2334068240597844,-2.2961995899677277,-2.5309314727783203,-1.120152585208416,6.239274486433715,0.9906490391722308
16,0.2195816682651639,-0.9758414067327976,-1.0769093036651611,0.27742864564061165,6.268110550940037,0.9946930805731464
17,0.026409555226564407,-1.3563386797904968,-1.330779790878296,-0.07548893615603447,6.222102757543325,0.9813715141986049
18,-0.3028837535530329,-1.4022263884544373,-1.5452401638031006,-0.2145551908761263,6.2727519441396,0.9936134803282748
19,-0.27492038905620575,-1.659724473953247,-1.4742145538330078,-0.3536779433488846,6.155416406691074,0.9879637523147067
20,-0.8746824041008949,-2.1376551389694214,-2.0178005695343018,-0.9353231424465775,6.319114673882723,0.9908685864032116
21,-1.1688155606389046,-2.418139636516571,-2.5477702617645264,-1.1163154616951942,6.106840491294861,0.9866778471640865
22,-0.8821377530694008,-2.1275732815265656,-2.0864453315734863,-0.8424247242510319,6.345765192061663,0.9874851713259575
23,-1.5248460806906223,-2.82695272564888,-2.7179720401763916,-1.5273208767175674,6.128865581005812,0.9823904914101632
24,-2.0421315878629684,-3.2992275804281235,-3.2648699283599854,-2.1036873161792755,6.371804866939783,0.9872703947966355
25,-1.8378919614478946,-3.1826719790697098,-3.0986950397491455,-1.8392252326011658,6.325238386169076,0.9790075785992172
26,-1.662250659428537,-3.016719773411751,-2.899820566177368,-1.6944965720176697,6.259908864274621,0.9953066534929349
27,-1.7819601986557245,-2.891161732375622,-3.2179300785064697,-1.6755083203315735,6.107247164472938,0.978413218148356
28,-1.7956635979935527,-3.2661902606487274,-3.0504562854766846,-1.8706008717417717,6.098238423466682,0.9835124056272133
29,-2.0185791356489062,-3.1973008513450623,-3.3998196125030518,-1.928792230784893,6.100977972149849,0.9835199644277961
30,-2.106699127703905,-3.3383910953998566,-3.4340052604675293,-2.146987648680806,6.345104735344648,0.9812476422053765
31,-1.8428955525159836,-3.031140387058258,-3.1642277240753174,-1.7730363039299846,6.208017252385616,0.9947478214871658
32,-1.410296693444252,-2.735864222049713,-2.646242380142212,-1.4660485675558448,6.154858384281397,0.9900160590190142
33,-1.6070075258612633,-2.9275587797164917,-2.7367475032806396,-1.6929787704721093,6.313929297029972,0.9894102458328359
34,-1.789902701973915,-2.9421430230140686,-2.943845748901367,-1.804783683270216,6.279334619641304,0.983000714979525
35,-1.9156366884708405,-3.1027477383613586,-3.066836357116699,-1.9924361128360033,6.399424381554127,0.9772783443002062
36,-1.5530966818332672,-2.9913646578788757,-2.8765599727630615,-1.5669130217283964,6.16630476154387,0.9805169875769831
37,-1.6050636768341064,-2.959134340286255,-2.9589457511901855,-1.6170429131016135,6.053567986935377,0.9803846474406241
38,-1.6555047929286957,-2.634584426879883,-2.93220853805542,-1.4964611791074276,6.239215683192015,0.9811653364889548
39,-1.1252199411392212,-2.4270604848861694,-2.2874257564544678,-1.0990548878908157,6.220519311726093,0.9903218372913151
40,-1.3034051060676575,-2.5739184617996216,-2.52299427986145,-1.3595286309719086,6.409073498100042,0.9793099082553214
41,-1.1663369238376617,-2.304636061191559,-2.3656816482543945,-1.139503538608551,6.2686295211315155,0.9923347000741961
42,-1.3070266544818878,-2.482324719429016,-2.463442087173462,-1.2948738038539886,6.338738858699799,0.9923071260499833
43,-1.033021330833435,-2.291121006011963,-2.3543784618377686,-0.9632440283894539,6.2485797964036465,0.9842905647597407
44,-0.1780393421649933,-1.340647041797638,-1.5295653343200684,-0.13602551817893982,6.114480555057526,0.984014004911036
45,0.2529580779373646,-1.1588504314422607,-0.8847228288650513,0.24208411574363708,6.185084521770477,0.9821450389686324
46,-0.27332568168640137,-1.6384366154670715,-1.3567757606506348,-0.3029193114489317,6.258651837706566,0.9827445548569423
47,-0.5981112867593765,-1.9615170061588287,-1.706329584121704,-0.6302140038460493,6.371395841240883,0.9774825956417397
48,-0.46061623841524124,-1.6543013677001,-1.6628141403198242,-0.4452211568132043,6.298610841855407,0.9973190708782561
49,-0.8209760040044785,-1.9324304163455963,-1.9981329441070557,-0.8018517144955695,6.283570874482393,0.9860379710066168
50,-0.7343286424875259,-2.1324364244937897,-2.1292269229888916,-0.7998909004963934,6.0733254216611385,0.9777079875623582
51,-0.6441074600443244,-2.0378329306840897,-1.9347343444824219,-0.7191809453070164,6.115376230329275,0.9870930016634312
52,-1.050550221465528,-2.472288742661476,-2.4255638122558594,-1.1557494327425957,6.128916796296835,0.978903868390912
53,-1.0369918495416641,-2.0677729696035385,-2.212779998779297,-0.8875282276421785,6.266469266265631,0.9777428752222005
54,-0.5388534516096115,-1.8311423361301422,-1.8542392253875732,-0.5030802562832832,6.084768712520599,0.9848694574578041
55,-0.5148250535130501,-1.8362553417682648,-1.7055432796478271,-0.5491129122674465,6.192444480955601,0.9933487803725156
56,-0.512937605381012,-1.5162103176116943,-1.8479526042938232,-0.3750504646450281,6.27306529507041,0.9833179737377798
57,-0.4422196000814438,-1.8177452683448792,-1.80503249168396,-0.4793237466365099,6.147908994928002,0.9879065458923248
58,-0.5910629332065582,-1.6895875334739685,-1.8484466075897217,-0.5357470232993364,6.234092026948929,0.9916835643559553
59,-0.4649198204278946,-1.7749880999326706,-1.7691388130187988,-0.507110945880413,6.249270396307111,0.9949365776653838
60,-0.2715020328760147,-1.4448314160108566,-1.525754451751709,-0.17279329150915146,6.144054131582379,0.9844199629632426
61,-0.04983207583427429,-1.2428463399410248,-1.3033108711242676,-0.10490434616804123,6.313687199726701,0.9889793857003438
62,-0.13179026544094086,-1.314846932888031,-1.552851915359497,-0.1193731501698494,6.152791619300842,0.9843422412214134
63,-0.09803840517997742,-1.3211862742900848,-1.321345567703247,-0.20531870052218437,6.351757500320673,0.977847801010829
64,0.02508239820599556,-1.415447935461998,-1.1995878219604492,-0.030883044004440308,6.162891378626227,0.9903508123597525
65,-0.07919686660170555,-1.3957823514938354,-1.4888417720794678,-0.10053529590368271,6.149944040924311,0.9852363438994368
66,-0.04305656999349594,-1.4466599225997925,-1.2430932521820068,-0.13995887897908688,6.33645542152226,0.9831796663435862
67,0.13350731879472733,-0.997909426689148,-1.1943624019622803,0.21860810182988644,6.292976686730981,0.9882583849323221
68,-0.14254038408398628,-1.4372003078460693,-1.368861198425293,-0.11121993139386177,6.115481004118919,0.9838218578596994
69,-0.03271013963967562,-1.4130614399909973,-1.3649351596832275,-0.1190388910472393,6.182503005489707,0.9886609057437853
70,-0.3579965331591666,-1.5547334551811218,-1.6454689502716064,-0.24425186961889267,6.120803894475102,0.9813112562795516
71,-1.02186447288841,-2.2497629523277283,-2.2832229137420654,-1.0431960821151733,6.376735303550959,0.9853118912066479
72,-0.502663703635335,-1.7890638709068298,-1.6211047172546387,-0.5312049686908722,6.2104969546198845,0.9825028648785754
73,-0.7402839669957757,-1.9125677943229675,-2.04242205619812,-0.7653589211404324,6.218146033585072,0.9886679265693117
74,-1.2273896969854832,-2.29041950032115,-2.604269504547119,-1.118506757542491,6.121759682893753,0.979291390258363
75,-1.0092872492969036,-2.291094057261944,-2.2532737255096436,-0.9312781803309917,6.139755874872208,0.9837128548998205
76,-1.2789605055004358,-2.366294488310814,-2.6858417987823486,-1.1610284186899662,6.107389636337757,0.9786903475189722
77,-1.2088068127632141,-2.388187199831009,-2.41839599609375,-1.1399958580732346,6.381439507007599,0.9817165984307514
78,-1.258443109691143,-2.484968066215515,-2.5532033443450928,-1.2225795611739159,6.2311094999313354,0.9978634928615118
79,-1.0984288062900305,-2.3763808012008667,-2.497565984725952,-1.156717374920845,6.179364055395126,0.9833464344151382
80,-1.2282936349511147,-2.4205076843500137,-2.3602442741394043,-1.2277567125856876,6.214827865362167,0.9771094226160526
81,-1.2093494683504105,-2.518692269921303,-2.47245454788208,-1.1980220712721348,6.274373441934586,0.9923357322861927
82,-1.3907165601849556,-2.631946340203285,-2.6448311805725098,-1.4674437530338764,6.277720063924789,0.9898069350238156
83,-1.136850856244564,-2.3686418682336807,-2.3015780448913574,-1.1762611158192158,6.268943756818771,0.9911413123505614
84,-1.053243139758706,-2.2062114626169205,-2.2120985984802246,-0.9977260492742062,6.276906117796898,0.990315291473328
85,-0.9267573207616806,-2.06578928232193,-2.174504518508911,-0.8555648848414421,6.260681584477425,0.996075850959859
86,-0.8565536309033632,-1.8934203535318375,-2.1959426403045654,-0.7389391586184502,6.198114588856697,0.9863157406274591
87,-0.9399250466376543,-2.276224195957184,-2.068577766418457,-0.8995259553194046,6.278743267059326,0.9796103010016903
88,-1.031641662120819,-2.0607639141380787,-2.261650562286377,-0.8588417321443558,6.2540159076452255,0.9790381822503661
89,-0.8927818424999714,-2.144673068076372,-2.1054892539978027,-0.9471903890371323,6.31990073621273,0.9943010061059375
90,-0.7924040965735912,-1.9456843920052052,-1.9645981788635254,-0.8238887637853622,6.383283458650112,0.9847925528247714
91,-0.9199061952531338,-2.1073547191917896,-2.027513027191162,-0.9263792484998703,6.29209316521883,0.9830575023728806
92,-0.830136789008975,-2.135043680667877,-2.0675559043884277,-0.8988069146871567,6.158201007172465,0.9862314152008154
93,-0.3111847285181284,-1.5324609875679016,-1.7201447486877441,-0.2707415893673897,6.1247813403606415,0.9867536736765773
94,-0.2839225251227617,-1.7548137307167053,-1.6534466743469238,-0.3842993453145027,6.113850682973862,0.9770844546983013
95,-0.6904574260115623,-1.837418407201767,-1.9727966785430908,-0.6463302969932556,6.243189692497253,0.9970369526998591
96,-0.5138057954609394,-1.8546451032161713,-1.7975342273712158,-0.5875639021396637,6.249660104513168,0.9937897643285569
97,-0.7036530636250973,-2.013543039560318,-1.8638839721679688,-0.714734673500061,6.3324765264987946,0.9904430123056275
98,-0.7126576788723469,-1.9050293266773224,-2.0019140243530273,-0.623909205198288,6.217634454369545,0.9926818755557568
99,-0.6594630293548107,-1.9842415153980255,-1.9299869537353516,-0.6010322868824005,6.1696507781744,0.9864238960908476
