,Bias_1,Bias_2,Bias_3,Bias_4,Bias_5,Bias_6,Bias_7,Time,Fidelity
0,10.0,10.0,10.0,10.0,-10.0,10.0,10.0,2.6493,0.9427227707235079
1,10.0,10.0,10.0,10.0,-10.0,-1.3582,-10.0,22.463400000000004,0.9249656921251384
2,-10.0,-10.0,-10.0,-10.0,10.0,-3.5666,10.0,2.7852,0.9688758548324616
3,10.0,10.0,10.0,10.0,-10.0,-10.0,-10.0,28.235400000000002,0.9549596361391466
4,10.0,10.0,10.0,10.0,0.4586,5.2972,-10.0,2.6745,0.9394197988487513
5,10.0,10.0,10.0,10.0,-10.0,-10.0,10.0,2.9895000000000005,0.9388042962649441
6,10.0,10.0,10.0,10.0,-8.9234,-10.0,7.4568,28.3059,0.931355274679653
7,-10.0,-10.0,-10.0,-10.0,0.2102,-8.4526,-1.2168,2.8881,0.9451655561388983
8,-10.0,-10.0,-0.9904000000000001,-10.0,-10.0,10.0,10.0,29.999700000000004,0.9140763977132667
9,10.0,10.0,10.0,10.0,0.9332,-5.8506,2.9568000000000003,3.0075000000000003,0.9221062929693794
10,10.0,9.732800000000001,10.0,10.0,-10.0,10.0,10.0,2.6985,0.9349107116235692
11,-10.0,-10.0,-10.0,-10.0,10.0,-10.0,3.72,2.721,0.9589995219075316
12,10.0,10.0,10.0,10.0,-6.518400000000001,-10.0,10.0,2.6091,0.929680238657512
13,-10.0,-10.0,-10.0,-10.0,-1.5586,-0.4098,1.3244,3.0051,0.920832891297851
14,-10.0,-10.0,-10.0,-10.0,-3.8834000000000004,10.0,1.8532000000000002,2.6781,0.9207885662409694
15,-10.0,-10.0,-10.0,-10.0,10.0,-10.0,5.328,27.96,0.9463144140912924
16,10.0,10.0,10.0,10.0,-10.0,-5.313000000000001,10.0,2.8227,0.9694461020979105
17,-10.0,-10.0,-10.0,-10.0,10.0,-10.0,10.0,2.7441000000000004,0.9623534788908137
18,-10.0,-10.0,-10.0,-10.0,10.0,2.6048,-0.22840000000000002,28.030500000000004,0.9645301563411668
19,-10.0,-10.0,-10.0,-10.0,7.5224,10.0,-10.0,2.5647,0.9121006530990687
20,10.0,10.0,10.0,10.0,-10.0,-10.0,-4.7908,2.8470000000000004,0.9683401354162886
21,10.0,10.0,10.0,10.0,-10.0,10.0,-10.0,22.566300000000002,0.925792563950895
22,10.0,10.0,10.0,10.0,-10.0,-10.0,-10.0,2.9595000000000002,0.9482366653851739
23,10.0,10.0,10.0,10.0,-10.0,-0.0182,0.5944,22.619400000000002,0.9102678140772031
24,-10.0,-10.0,-10.0,-10.0,-1.7942,-10.0,0.7036,2.9526000000000003,0.9167760797960985
25,-10.0,-10.0,-10.0,-10.0,10.0,6.0206,-10.0,22.3668,0.9119197371310716
26,-10.0,-10.0,-10.0,-10.0,10.0,10.0,2.9126000000000003,2.6949,0.9567250630792224
27,10.0,10.0,10.0,10.0,-10.0,10.0,-10.0,2.5530000000000004,0.9056243123130048
28,-10.0,-10.0,-10.0,-10.0,10.0,-10.0,10.0,2.9157,0.955316778630996
29,10.0,10.0,10.0,10.0,-6.283600000000001,10.0,-10.0,3.0231000000000003,0.9189925529196187
30,10.0,10.0,10.0,10.0,-10.0,10.0,-10.0,22.441200000000002,0.9330940359564541
31,-10.0,-10.0,-10.0,-10.0,2.7720000000000002,10.0,10.0,2.7786000000000004,0.9639377253861003
32,10.0,10.0,10.0,10.0,-10.0,10.0,-10.0,2.6847000000000003,0.9516738049213923
33,10.0,10.0,10.0,10.0,-10.0,4.3826,-3.3396000000000003,2.8221000000000003,0.9693642364299357
34,10.0,10.0,10.0,10.0,-10.0,7.946400000000001,10.0,27.880800000000004,0.9199030657358678
35,10.0,10.0,10.0,10.0,-10.0,-10.0,10.0,3.0303000000000004,0.9233413236031685
36,-10.0,-10.0,-10.0,-10.0,10.0,-10.0,10.0,22.6065,0.9174682492928214
37,10.0,10.0,10.0,10.0,-10.0,-3.3546,10.0,22.438200000000002,0.9232831957217227
38,10.0,10.0,10.0,10.0,-10.0,7.184,10.0,2.8485000000000005,0.9675509737497422
39,10.0,10.0,10.0,10.0,-3.5346,-10.0,-7.018800000000001,2.7867,0.9652543212463367
40,-10.0,-10.0,-10.0,-10.0,-2.9330000000000003,-1.4344000000000001,-1.7322000000000002,2.8533000000000004,0.9456367699054893
41,10.0,10.0,10.0,10.0,-10.0,10.0,10.0,2.6598,0.9457695456665696
42,-10.0,-10.0,-10.0,-10.0,5.4798,-10.0,-10.0,2.6547,0.9407280865155938
43,10.0,10.0,10.0,10.0,-0.7240000000000001,-0.42960000000000004,-2.3158000000000003,28.012500000000003,0.9050436866571903
44,-10.0,-10.0,-10.0,-10.0,5.4176,-10.0,10.0,2.6370000000000005,0.9345163225097721
45,10.0,10.0,10.0,10.0,-10.0,-0.6736000000000001,10.0,2.8539000000000003,0.9677537184707165
46,10.0,10.0,10.0,10.0,-10.0,10.0,-5.1398,22.3518,0.9204403516503683
47,10.0,10.0,3.4092000000000002,10.0,10.0,-10.0,0.3506,20.4978,0.9272171017053585
48,10.0,10.0,10.0,10.0,-10.0,-0.46640000000000004,-0.3758,22.411800000000003,0.9200477676128742
49,10.0,10.0,10.0,10.0,1.0084,-10.0,1.7032,2.8995,0.9502820855322929
50,10.0,10.0,10.0,10.0,-0.2756,2.1458,0.5276000000000001,28.196700000000003,0.9074382042100011
51,-10.0,-10.0,-10.0,-10.0,10.0,-10.0,-7.0308,22.585800000000003,0.9229438814573594
52,10.0,10.0,10.0,10.0,-10.0,5.743,-3.5146,2.6490000000000005,0.9444853247989873
53,-10.0,-10.0,-10.0,-10.0,10.0,-10.0,-0.8408,28.190400000000004,0.9520899787552533
54,10.0,10.0,10.0,10.0,-10.0,8.877600000000001,-10.0,2.6256000000000004,0.9349410040487034
55,9.935400000000001,9.8518,9.441600000000001,9.6166,-2.2898,-1.1942000000000002,7.6074,2.8434000000000004,0.9198215155571194
56,-10.0,-10.0,-10.0,-10.0,10.0,-10.0,10.0,22.478700000000003,0.9339248209773252
57,-10.0,-10.0,-0.8530000000000001,-10.0,-10.0,9.2222,-0.23020000000000002,29.999700000000004,0.9092924995348938
58,10.0,10.0,10.0,10.0,-3.3932,10.0,10.0,28.100400000000004,0.9349940925983135
59,-10.0,-10.0,-10.0,-10.0,10.0,-10.0,3.2178,28.1853,0.9523755434251691
60,-10.0,-10.0,-10.0,-10.0,10.0,0.0176,-10.0,28.167900000000003,0.9667984156702293
61,10.0,10.0,10.0,10.0,-10.0,2.6140000000000003,10.0,28.2603,0.9480129658260432
62,10.0,10.0,10.0,10.0,-1.5650000000000002,-10.0,-6.4068000000000005,2.8704,0.9601314044261363
63,-10.0,-10.0,-10.0,-10.0,-3.4544,-1.4868000000000001,8.9032,3.0015000000000005,0.911667725418029
64,-10.0,-10.0,-10.0,-10.0,10.0,10.0,-10.0,3.0462000000000002,0.9165094081350652
65,-10.0,-10.0,-10.0,-10.0,10.0,-10.0,-10.0,28.295700000000004,0.9377075973472611
66,-8.543000000000001,-10.0,-10.0,-8.4208,10.0,6.268400000000001,10.0,21.669900000000002,0.926285599029776
67,-10.0,-10.0,-10.0,-10.0,3.7736,-10.0,4.9282,2.9370000000000003,0.9434644810491748
68,10.0,10.0,10.0,10.0,-0.082,6.8308,2.9446000000000003,2.8332,0.9573331866981004
69,-10.0,-10.0,-10.0,-10.0,10.0,-10.0,10.0,2.7270000000000003,0.959954204676325
