,Bias_1,Bias_2,Bias_3,Bias_4,Time,Fidelity
0,-10.0,-10.0,-10.0,-10.0,2.9811,0.9443268907017027
1,10.0,10.0,10.0,10.0,2.6994000000000002,0.9610003786814507
2,-10.0,-10.0,-10.0,-10.0,2.6532000000000004,0.9493055514678741
3,1.1258000000000001,0.8664000000000001,0.7146,0.9888,2.8320000000000003,0.9361513759198915
4,10.0,10.0,10.0,10.0,22.591500000000003,0.9299158013949064
5,10.0,10.0,10.0,10.0,2.6046,0.9329109881805403
6,10.0,10.0,10.0,10.0,3.0612000000000004,0.9120984346408558
7,-10.0,-10.0,-10.0,-10.0,2.7564,0.969975144707546
8,-10.0,-10.0,-10.0,-10.0,22.270500000000002,0.9005301297171313
9,-10.0,-10.0,-10.0,-10.0,2.7291000000000003,0.9664414611517692
10,10.0,10.0,10.0,10.0,3.0423000000000004,0.9207338989602769
11,-10.0,-10.0,-10.0,-10.0,22.532700000000002,0.9389163206936848
12,-10.0,-10.0,-10.0,-10.0,2.6061,0.9334777064071655
13,10.0,10.0,10.0,10.0,3.0663000000000005,0.9096623687758947
14,-10.0,-10.0,-10.0,-10.0,2.6394,0.9450682693257553
15,10.0,10.0,10.0,10.0,2.9235,0.9601912760442506
16,10.0,10.0,10.0,10.0,2.5668,0.9173983635338383
17,-10.0,-10.0,-10.0,-10.0,3.0123,0.9331466797254043
18,9.488800000000001,9.686200000000001,9.9266,9.8992,2.8911000000000002,0.9174899551982558
19,6.2876,9.286800000000001,9.834,6.2588,21.0864,0.9634877866786413
20,10.0,6.482,6.780200000000001,10.0,20.6076,0.9004647104569856
21,-10.0,-10.0,-10.0,-10.0,2.7003000000000004,0.9611894259230935
22,10.0,10.0,10.0,10.0,2.5932000000000004,0.9284805927651374
23,-10.0,-10.0,-10.0,-10.0,27.786,0.8997046013385058
24,-10.0,-10.0,-10.0,-10.0,22.3275,0.9197857919332157
25,10.0,10.0,10.0,10.0,2.9829000000000003,0.9437306191285163
26,4.4404,10.0,7.505000000000001,4.593,26.6502,0.8993397433237251
27,-10.0,-5.7784,-5.3156,-10.0,29.999700000000004,0.9084496456341833
28,10.0,7.4684,7.388000000000001,10.0,15.1536,0.9278910188703959
29,10.0,10.0,10.0,9.916,22.570500000000003,0.9028598059381292
30,-10.0,-10.0,-10.0,-10.0,2.9787000000000003,0.9451125556143533
31,-10.0,-10.0,-10.0,-10.0,2.9271000000000003,0.9593844523220909
32,-10.0,-8.7954,-9.185,-10.0,15.753900000000002,0.9173021688667481
33,-10.0,-10.0,-10.0,-10.0,28.233600000000003,0.9745117091461467
34,-10.0,-10.0,-10.0,-10.0,27.9354,0.9661339494112389
35,-10.0,-10.0,-10.0,-10.0,2.5713000000000004,0.9193673389168423
36,-10.0,-10.0,-10.0,-10.0,28.405800000000003,0.9018933959233647
37,10.0,10.0,10.0,10.0,2.6691000000000003,0.9537672485730859
38,-10.0,-10.0,-10.0,-10.0,27.917700000000004,0.9602609591712037
39,-10.0,-10.0,-10.0,-10.0,2.6556,0.9500080111505029
40,-6.5934,-5.304,-4.62,-6.7658000000000005,8.8557,0.917133013825036
41,10.0,10.0,10.0,10.0,2.7300000000000004,0.9665804993916026
42,-10.0,-10.0,-10.0,-10.0,22.614,0.9248352762176943
43,-10.0,-10.0,-10.0,-10.0,28.2237,0.9770329374212177
44,10.0,10.0,9.8926,10.0,2.8695000000000004,0.9656931200704901
45,-9.1082,-9.1742,-9.3282,-9.2424,2.5947000000000005,0.921410136459056
46,-10.0,-10.0,-10.0,-10.0,28.004400000000004,0.9834853461196639
47,-10.0,-10.0,-10.0,-10.0,2.6742000000000004,0.9551019552848241
48,10.0,10.0,10.0,10.0,28.3926,0.9092738037713746
49,3.5898000000000003,6.1324000000000005,6.2434,3.5582000000000003,12.120000000000001,0.9431896928692132
50,10.0,10.0,10.0,10.0,22.352400000000003,0.9263303702043184
51,-10.0,-10.0,-10.0,-10.0,22.3773,0.9317186776126969
52,-10.0,-10.0,-10.0,-10.0,28.284000000000002,0.9587871418060241
53,-10.0,-10.0,-10.0,-10.0,22.341600000000003,0.9236330471185088
54,-10.0,-10.0,-9.5534,-10.0,2.7543,0.9140949129362794
55,-9.474,-9.347800000000001,-9.3124,-9.543800000000001,3.0513000000000003,0.9001285852599907
56,-10.0,-10.0,-10.0,-10.0,28.296300000000002,0.9542294494016471
57,-0.438,0.7102,0.9786,-0.3774,18.781200000000002,0.9556018087318348
58,10.0,10.0,10.0,10.0,27.906900000000004,0.9564005743741201
59,-10.0,-10.0,-10.0,-10.0,3.0051,0.935884936593035
60,-10.0,-10.0,-10.0,-10.0,2.7663,0.9709050749344661
61,10.0,10.0,10.0,10.0,22.3152,0.9161302619913703
62,-10.0,-10.0,-10.0,-10.0,22.410600000000002,0.9371011202054893
63,10.0,10.0,10.0,10.0,22.2939,0.909146128016802
64,10.0,10.0,10.0,10.0,27.8895,0.9497468911645837
65,-10.0,-10.0,-10.0,-10.0,2.8035,0.9727103118595195
66,10.0,10.0,10.0,10.0,27.883200000000002,0.947207420435718
67,-10.0,-10.0,-10.0,-10.0,22.6416,0.9174037466381997
68,10.0,10.0,10.0,10.0,22.425600000000003,0.9388406152055129
69,10.0,10.0,10.0,10.0,2.6406,0.9454500610876001
70,-9.779200000000001,-10.0,-10.0,-10.0,2.7525000000000004,0.9526318488085885
71,-5.123600000000001,-8.350200000000001,-10.0,-5.0282,27.535200000000003,0.9347679932621988
72,-10.0,-10.0,-10.0,-10.0,22.4826,0.9415659463685364
73,10.0,10.0,10.0,10.0,28.194300000000002,0.9834018662308773
74,-10.0,-10.0,-10.0,-10.0,3.051,0.9168360501388024
75,10.0,10.0,9.8396,10.0,2.6493,0.9414237374058246
76,10.0,10.0,10.0,10.0,22.277400000000004,0.903172445307636
77,-10.0,-10.0,-10.0,-10.0,3.0777,0.9040566657367739
78,-10.0,-10.0,-10.0,-10.0,27.792,0.9030673924215908
79,-10.0,-10.0,-10.0,-10.0,2.8926000000000003,0.9660900808774746
80,10.0,10.0,10.0,10.0,22.5207,0.9399767004818196
81,10.0,10.0,10.0,10.0,28.385700000000003,0.9130197374549549
82,-10.0,-10.0,-10.0,-10.0,28.129800000000003,0.9914306478172339
83,10.0,10.0,10.0,10.0,3.0330000000000004,0.9247533915510591
84,10.0,10.0,10.0,10.0,22.438200000000002,0.9399723869499996
85,-10.0,-10.0,-10.0,-10.0,22.4691,0.9414754310923015
86,-9.203800000000001,-8.0694,-7.8914,-9.4168,6.2925,0.9366465738373485
87,10.0,10.0,9.8222,10.0,2.6409000000000002,0.9373718393894284
88,10.0,10.0,10.0,10.0,28.323900000000002,0.9430010823919645
