,Bias_1,Bias_2,Bias_3,Bias_4,Bias_5,Bias_6,Time,Fidelity
0,10.0,10.0,10.0,10.0,-3.2622,10.0,2.769,0.9570189864407794
1,10.0,10.0,10.0,10.0,-10.0,1.8498,28.0392,0.965625176907953
2,2.2482,5.9568,5.571400000000001,2.1536,-6.2,-3.2046,23.6502,0.9071209794558137
3,10.0,10.0,10.0,10.0,-2.9428,-9.523,2.9532000000000003,0.9461086075869496
4,-10.0,-10.0,-10.0,-10.0,1.3776000000000002,-8.0806,22.697100000000002,0.879353139294348
5,-10.0,-10.0,-10.0,-10.0,10.0,10.0,3.0546,0.9127319756978078
6,10.0,10.0,10.0,10.0,-6.932,-10.0,2.5386,0.8996768815284757
7,-10.0,-10.0,-10.0,-10.0,2.1342000000000003,10.0,2.5041,0.8776979297102171
8,10.0,10.0,10.0,10.0,6.295,-10.0,2.7003000000000004,0.8685315358893273
9,10.0,10.0,10.0,10.0,1.8476000000000001,10.0,22.3962,0.8862820924816327
10,-10.0,-10.0,-10.0,-10.0,3.4536000000000002,0.5192,22.554000000000002,0.9040804173348962
11,-10.0,-10.0,-10.0,-10.0,1.8746,-10.0,22.463400000000004,0.9182530356411032
12,-10.0,-10.0,-10.0,-9.950000000000001,0.9422,3.4616000000000002,2.7672000000000003,0.9624140574285523
13,-10.0,-10.0,-10.0,-10.0,10.0,10.0,2.6145,0.9332326888982437
14,10.0,10.0,10.0,10.0,-3.097,-10.0,2.8548000000000004,0.963656871095917
15,10.0,10.0,10.0,10.0,-9.6012,-10.0,2.5905,0.9239122652069696
16,-10.0,-10.0,-10.0,-10.0,10.0,10.0,3.1371,0.8692521457897783
17,-10.0,-10.0,-10.0,-10.0,10.0,-10.0,3.0771,0.8977422057833341
18,-10.0,-10.0,-10.0,-10.0,10.0,-10.0,2.7669,0.9646616603209641
19,10.0,10.0,10.0,10.0,4.2056000000000004,-6.9816,2.5827000000000004,0.8841657268491713
20,-10.0,-10.0,-10.0,-10.0,-1.2922,0.7524000000000001,3.0123,0.9191473074702438
21,10.0,10.0,10.0,10.0,-10.0,-10.0,2.7111,0.9600485529846681
22,-4.0828,-2.8294,-2.4162,-4.083200000000001,4.172000000000001,7.8582,6.136800000000001,0.8755620334845429
23,-10.0,-10.0,-10.0,-10.0,10.0,-10.0,2.7594000000000003,0.9640026996474924
24,-10.0,-10.0,-10.0,-10.0,10.0,-9.3168,3.0387000000000004,0.9159312286350274
25,-10.0,-10.0,-10.0,-10.0,10.0,10.0,3.0699,0.9055203673629538
