,Bias_1,Bias_2,Bias_3,Bias_4,Bias_5,Bias_6,Bias_7,Time,Fidelity
0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,12.859800000000002,0.6766348393900209
1,-10.0,-2.7156000000000002,-10.0,-10.0,-10.0,-2.5748,-10.0,18.4434,0.7351985118893718
2,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,12.6606,0.673377755774305
3,10.0,2.5124,10.0,10.0,10.0,2.5786000000000002,10.0,29.999700000000004,0.7204355395199289
4,10.0,0.8916000000000001,10.0,0.6106,10.0,0.4746,10.0,26.331300000000002,0.6398537536806801
5,10.0,10.0,10.0,10.0,10.0,10.0,10.0,4.3116,0.8563340007866549
6,10.0,0.25220000000000004,10.0,10.0,10.0,-5.383,10.0,29.999700000000004,0.6375019768079924
7,-10.0,-10.0,-9.680200000000001,-10.0,-10.0,-10.0,-10.0,4.8738,0.7401645934193515
8,10.0,10.0,10.0,10.0,10.0,10.0,10.0,4.130400000000001,0.7859800521423734
9,-10.0,-1.4846000000000001,-10.0,-10.0,-10.0,-4.7812,-10.0,17.662200000000002,0.6539547938326099
10,3.8156000000000003,3.1864000000000003,3.7334,3.7016,4.4776,3.6748000000000003,3.8868,27.349800000000002,0.6421241390972089
11,10.0,10.0,10.0,10.0,10.0,10.0,10.0,3.8409000000000004,0.6124188240607769
12,-10.0,-2.8232,-10.0,-9.0976,-10.0,0.6278,-10.0,20.979000000000003,0.6227605862060313
13,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,4.158600000000001,0.7994142980395844
14,-10.0,-2.7332,-10.0,-10.0,-10.0,-1.6108,-10.0,21.321600000000004,0.8359791829109764
15,10.0,-3.5164,10.0,10.0,10.0,0.32280000000000003,10.0,29.999700000000004,0.7577185721134152
16,10.0,-0.5232,10.0,10.0,10.0,0.2826,10.0,29.999700000000004,0.9446847492901131
17,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,3.8673,0.6300789320250586
18,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,4.478700000000001,0.881819634264166
19,-10.0,3.092,-10.0,-7.9584,-10.0,-0.41800000000000004,-10.0,29.999700000000004,0.7718682283413194
20,-10.0,-0.1308,-10.0,-10.0,-10.0,3.7904,-10.0,29.999700000000004,0.7388923944706195
