,Bias_1,Bias_2,Bias_3,Bias_4,Time,Fidelity
0,-2.567771138216499,0.38425354511245624,-2.519988070266051,4.542018710733488,16.652793655663434,0.9388267542003232
1,1.8963067766812671,1.3317328531390733,1.6389107448223363,-3.74059137471244,24.08576445583723,0.9458454833691274
2,2.0961252849854106,1.990969131111899,1.870246446840591,-5.383054290962496,6.556646823616652,0.9531143490146454
3,0.817898160918366,6.553955153950027,0.6678033683147006,-8.468570143142585,27.436475936108067,0.936896766635311
4,0.33666655654324523,-0.9927429089374968,0.6651505687596804,6.198984446954194,18.031636297346964,0.9512323442311592
5,-0.3172786031343884,-1.4273486876416026,-0.04818840115289892,5.478261855319248,16.477076369763893,0.9562246420882
6,-1.2036732921945492,-1.99431129766095,-0.8146834270061674,5.520357396483359,21.216957150302395,0.9516553777786785
7,-2.7214567666008778,-5.491761756533959,-2.5351813484413555,6.3246923101090955,15.880063700288304,0.9626892020832546
8,-0.21042391906223185,2.2707185618860843,-0.3435290974372037,-5.950715655770264,4.901459579608949,0.9453443788907279
9,-1.6364034114496473,-4.390006709603217,-1.5072527430303788,4.719436015216849,16.20743544804368,0.9302172911383987
10,-2.389762433657019,-6.0176425395010416,-2.1948484442337532,7.483148300891754,18.943873420481616,0.9509346722363012
11,1.121388243246074,3.1358506323504294,0.9111399807414751,-3.507018323672778,12.690860114073377,0.9241263973332702
12,4.598341788197619,0.04108116835658226,4.482784688445745,-2.573899290305584,23.245423044497837,0.9393021187757865
13,1.0954209865906086,1.0453461628004925,0.7860409908456018,-5.183284479305929,11.319516812544432,0.9407848836397112
14,1.7163828505154615,-0.4396975947025604,1.5853371073928018,-2.502647698660496,23.171539298576718,0.924017580750697
15,1.915341493643167,8.121374466831433,1.7303383375152137,-3.224808597380679,9.241407807910011,0.9291727538948923
16,0.612782450975763,1.396696938834736,0.6347817390730734,-7.252299346784335,8.807391731878113,0.9447471525242204
17,4.477110615776054,5.861702874494193,4.340976631689964,-3.3745582377139205,18.096765198249525,0.9736676738428169
18,2.6590684140721246,1.7796225643770653,2.360955634256544,-7.193139929048794,8.414365720170625,0.9463495503676905
19,-2.448467344546384,0.652994402840857,-2.34109631156032,3.563205003590702,17.806880609304233,0.9278375702502287
20,2.08179126289929,4.600121180699467,1.954962517121958,-6.516039133861934,14.689646535365492,0.9267358395279677
21,4.47645265960071,4.5937792739398695,4.424691125680183,-3.570366504450508,2.2154158094755676,0.9804864578043166
22,1.1350744655163503,-0.1436991270973768,0.8985960461876812,-7.987740486249216,10.231136589695495,0.973215544874692
23,-1.8681605981968303,-1.801366887206643,-1.5303819395810483,4.104696483737261,15.515885149102093,0.9382766521315867
24,4.558598170215029,4.318084002224369,4.658261309554325,-1.3273916722125878,17.668849391776654,0.9538792021636966
25,3.3406242387207916,1.3334046230125738,3.1493208143092777,-6.365990675859465,13.027510657505806,0.9260133554073313
26,0.18284245064282445,4.892338388091236,-0.007778780150764393,-5.046856340892773,23.90803717944907,0.9354793362170498
27,0.5256655330123667,-2.594345245053131,0.8328344014325788,4.837179088144756,17.799703018567353,0.9297879648683018
28,-0.902275007437594,-3.7024742306908114,-0.7692025514569524,5.877018073387941,26.918519325029518,0.9761822344269695
29,-2.02846909101145,-2.1317072728086717,-1.991605795214512,2.9398242552338063,24.711087713369352,0.9232647881642926
30,-0.7523724283366755,0.1005384486075506,-0.5915294868679227,4.533700093877497,21.38901286002769,0.9494548609330521
31,0.7986787810735132,-1.1285325588156054,0.5925041071637529,-4.136835712173811,12.940394266946376,0.9510250816122212
32,9.999894733627068,9.999873030881583,9.999979016095285,0.688784181600274,15.520533340221506,0.9415385439924949
33,1.0397434513949158,4.665485746665331,0.9053962583374608,-4.819002453101314,19.112734974649527,0.9487444345212803
34,-0.14522776240127053,-1.5246950894811873,-0.10715102663605602,6.762135266789578,24.30517110788862,0.9399930001431481
35,8.924434247756555,9.60861012403517,8.82802919660897,-9.63888104616868,8.519347559051827,0.9826225588821007
36,1.044223089000543,-2.6556956855092384,0.9595059472160812,-5.8665127098735175,6.7021238733528685,0.9674884582827972
