,Bias_1,Bias_2,Bias_3,Bias_4,Bias_5,Time,Fidelity
0,10.0,10.0,10.0,10.0,10.0,3.0129,0.8280901239455665
1,10.0,10.0,10.0,10.0,10.0,3.1449000000000003,0.8931434664788588
2,-10.0,-10.0,-10.0,-10.0,-10.0,3.4332000000000003,0.9399936817603498
3,10.0,10.0,10.0,10.0,10.0,3.2658000000000005,0.9302226114374968
4,10.0,10.0,10.0,10.0,10.0,3.4563,0.9373363927728341
5,10.0,10.0,5.465,10.0,10.0,12.585,0.9195433363507614
6,-10.0,-10.0,-10.0,-10.0,-10.0,3.5763000000000003,0.9079025566532459
7,-10.0,-10.0,-10.0,-10.0,-10.0,3.6210000000000004,0.8904249990211722
8,10.0,10.0,10.0,10.0,10.0,3.5736000000000003,0.9088478566990406
9,-10.0,-10.0,-10.0,-10.0,-10.0,3.4479,0.9384161690334275
10,-10.0,-10.0,-0.09920000000000001,-10.0,-10.0,25.1658,0.9037544717126031
11,-10.0,-10.0,-6.1208,-10.0,-10.0,12.665400000000002,0.961999025934815
12,-10.0,-10.0,-10.0,-10.0,-10.0,22.050900000000002,0.9587706912628303
13,-10.0,-10.0,-10.0,-10.0,-10.0,3.2694,0.9309569230411695
14,-10.0,-10.0,-1.5730000000000002,-10.0,-10.0,25.605000000000004,0.8448970320403602
15,10.0,10.0,9.580400000000001,10.0,10.0,3.6900000000000004,0.8025890806727611
16,-10.0,-10.0,-10.0,-10.0,-10.0,28.628700000000002,0.8685388679868807
17,-10.0,-10.0,-10.0,-10.0,-10.0,28.660500000000003,0.8681903140118341
18,-10.0,-10.0,-10.0,-10.0,-10.0,3.1551000000000005,0.8971633650739026
19,10.0,10.0,10.0,10.0,10.0,3.7926,0.7938395277293445
20,-9.8248,-10.0,-9.8918,-10.0,-10.0,2.9982,0.8108848107909182
21,5.6688,5.255800000000001,5.8072,5.1812000000000005,5.252800000000001,3.3156000000000003,0.8044423489149897
22,-10.0,-10.0,-10.0,-10.0,-10.0,3.1695,0.9025703217996506
23,-10.0,-10.0,-10.0,-9.9062,-10.0,3.0861,0.865061006121904
24,-10.0,-10.0,-7.7778,-10.0,-10.0,9.7863,0.8040911393324235
25,10.0,9.9196,10.0,10.0,10.0,3.5322000000000005,0.9197909792797521
26,-10.0,-10.0,-8.5764,-10.0,-10.0,6.3684,0.9043914501686785
27,9.9086,10.0,10.0,10.0,10.0,3.7326,0.8286853514769568
28,10.0,10.0,10.0,10.0,10.0,28.635,0.8685989455599149
29,10.0,10.0,10.0,10.0,10.0,3.4074000000000004,0.9418017854510294
30,-10.0,-10.0,-10.0,-10.0,-10.0,21.450300000000002,0.8179307782037046
31,1.372,7.787400000000001,2.0572,6.4836,1.4296,27.254700000000003,0.8493415773216866
32,10.0,10.0,9.633000000000001,10.0,10.0,25.432800000000004,0.9303237295526149
33,-10.0,-10.0,-10.0,-10.0,-10.0,2.9925,0.8160996931933336
34,-10.0,-10.0,-10.0,-10.0,-10.0,22.3059,0.8237868396912371
35,10.0,9.792200000000001,10.0,10.0,10.0,3.2214000000000005,0.9083443711811446
36,-10.0,-10.0,-5.4222,-10.0,-10.0,12.4806,0.8867921593454218
37,-10.0,-10.0,-10.0,-10.0,-10.0,2.958,0.7948092706091543
38,0.8544,-9.4244,0.808,-10.0,0.8894000000000001,24.236700000000003,0.928070125142384
39,10.0,10.0,10.0,10.0,10.0,22.1658,0.9099822766233252
40,-10.0,-10.0,-6.792400000000001,-10.0,-10.0,9.574200000000001,0.9295660678239358
41,10.0,10.0,10.0,10.0,10.0,3.0849,0.8664454047306833
42,-10.0,-10.0,-10.0,-10.0,-10.0,3.4002000000000003,0.9420881334772377
43,-10.0,-10.0,-10.0,-10.0,-10.0,3.6027000000000005,0.8979935373061594
44,-10.0,-10.0,-10.0,-10.0,-10.0,28.794300000000003,0.8487148671430393
45,10.0,10.0,10.0,10.0,10.0,22.056,0.957081852698173
46,9.591800000000001,8.1034,9.758600000000001,8.0802,9.4612,4.990200000000001,0.8267096133352692
47,-10.0,-10.0,-10.0,-10.0,-10.0,22.169400000000003,0.9081087525118778
48,-10.0,-10.0,-10.0,-10.0,-10.0,3.7638000000000003,0.8130281502357003
49,10.0,10.0,10.0,10.0,10.0,22.276200000000003,0.8441617681834792
50,-10.0,-10.0,-10.0,-10.0,-10.0,3.4101000000000004,0.9416698722613525
51,10.0,10.0,10.0,10.0,10.0,3.5373,0.9203097458439189
52,-10.0,-10.0,-10.0,-10.0,-10.0,3.4110000000000005,0.9416229261574588
