,Bias_1,Bias_2,Bias_3,Bias_4,Bias_5,Bias_6,Time,Fidelity
0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,26.134500000000003,0.5713015570989516
1,10.0,10.0,10.0,10.0,10.0,10.0,11.213400000000002,0.5811137734296132
2,10.0,10.0,10.0,10.0,10.0,10.0,3.6648000000000005,0.8497147857322536
3,10.0,10.0,10.0,9.1594,10.0,10.0,4.1973,0.6741167693046285
4,-10.0,-10.0,-10.0,-9.1426,-10.0,-10.0,4.3722,0.5811639156351214
5,10.0,10.0,10.0,10.0,10.0,10.0,18.0954,0.6753465108146894
6,10.0,10.0,10.0,10.0,10.0,10.0,3.3432000000000004,0.660455275574964
7,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,10.880700000000001,0.5759611620832239
8,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,4.2744,0.8183904089909976
9,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,26.593200000000003,0.6139225269170173
10,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,3.9099000000000004,0.9106990007602738
11,-9.6736,-5.9852,-9.670200000000001,-8.9908,-5.9886,-9.574,27.261300000000002,0.6104961909371428
12,-10.0,-10.0,-10.0,-9.975800000000001,-10.0,-10.0,4.4958,0.6670163982382653
13,10.0,10.0,10.0,10.0,10.0,10.0,18.5208,0.8357466990924771
14,10.0,10.0,10.0,9.936200000000001,10.0,10.0,4.4202,0.7237179319227971
15,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,4.474500000000001,0.6839634471203542
16,10.0,10.0,10.0,10.0,10.0,10.0,26.656800000000004,0.5993366610019901
17,10.0,10.0,10.0,10.0,10.0,10.0,3.8634000000000004,0.9063435625304179
18,10.0,10.0,10.0,10.0,10.0,10.0,4.4346000000000005,0.7143234876708255
19,10.0,10.0,10.0,10.0,10.0,10.0,18.939600000000002,0.7214291598271478
20,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,18.785400000000003,0.7937438133888479
21,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,3.2784000000000004,0.6141535875298404
22,10.0,10.0,10.0,10.0,10.0,10.0,3.8127000000000004,0.8975643203959878
23,10.0,10.0,10.0,10.0,10.0,10.0,3.5616000000000003,0.799315132364564
24,10.0,9.8428,10.0,10.0,10.0,10.0,3.6276,0.827699080142982
25,-9.7766,-2.4818000000000002,-8.840200000000001,-8.5618,-5.6322,-9.588600000000001,19.4433,0.6070618290805139
26,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,18.264000000000003,0.7685338175808195
27,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,11.1819,0.5828419794495254
28,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,4.221,0.8454432115173344
29,10.0,10.0,10.0,10.0,10.0,10.0,3.2118,0.5655599110494292
30,2.6418,6.308800000000001,2.0508,1.8612000000000002,10.0,2.4384,29.999700000000004,0.6123032102069966
31,10.0,10.0,10.0,10.0,10.0,10.0,18.864900000000002,0.7602791762166786
32,10.0,10.0,10.0,10.0,10.0,10.0,11.385600000000002,0.5638519133103943
33,10.0,10.0,10.0,10.0,10.0,10.0,3.9930000000000003,0.9093807936547014
34,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,11.017500000000002,0.5844191375211044
35,-9.7508,-8.1478,-9.9464,-9.7562,-8.488,-9.6294,10.6905,0.6471085093163442
36,10.0,10.0,10.0,10.0,10.0,10.0,4.4976,0.6657437485091227
37,10.0,10.0,10.0,10.0,10.0,10.0,26.112000000000002,0.5636630393441234
38,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,26.118000000000002,0.5657370361534031
39,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,3.2871,0.620442711527992
