,Bias_1,Bias_2,Bias_3,Bias_4,Time,Fidelity
0,10.0,10.0,10.0,-10.0,2.1291,0.9880481934833971
1,10.0,10.0,10.0,-10.0,11.009100000000002,0.9816691555220951
2,10.0,10.0,10.0,-10.0,2.1498000000000004,0.9914434038528162
3,10.0,10.0,10.0,-10.0,2.358,0.9785305700673821
4,10.0,10.0,10.0,1.2,6.754500000000001,0.9702869790610283
5,-10.0,-10.0,-10.0,10.0,2.0748,0.975199784335845
6,10.0,10.0,10.0,-10.0,6.644100000000001,0.9946326030539376
7,-10.0,-10.0,-10.0,-3.5324,2.2662,0.9685084851336693
8,10.0,10.0,10.0,-10.0,15.5271,0.9867126953310656
9,-10.0,-10.0,-10.0,2.02,2.4111000000000002,0.9568550426009093
10,10.0,6.3238,10.0,-2.9178,6.7974000000000006,0.9664976300075003
11,10.0,10.0,10.0,-7.9412,6.586200000000001,0.987376998567634
12,-10.0,-3.9462,-10.0,10.0,29.999700000000004,0.9737566713897966
13,10.0,10.0,10.0,-0.9366000000000001,2.3757,0.966640236912659
14,10.0,4.010800000000001,10.0,-10.0,9.473700000000001,0.9711062221410882
15,10.0,10.0,10.0,-10.0,2.3349,0.9841637375161477
16,-10.0,-10.0,-10.0,7.694800000000001,15.608400000000001,0.9817301786036386
17,10.0,10.0,10.0,-10.0,2.1435000000000004,0.99049879771193
18,10.0,10.0,10.0,2.4544,2.0973,0.960977400457997
19,-8.554,-7.861800000000001,-8.3872,3.5572000000000004,8.622000000000002,0.9608339078064115
20,10.0,10.0,10.0,-10.0,10.971300000000001,0.9726516944110428
21,-10.0,-10.0,-10.0,10.0,6.853200000000001,0.9612516077528217
22,10.0,10.0,10.0,1.2530000000000001,2.0895,0.9642925920738155
23,-10.0,-10.0,-10.0,10.0,2.0358,0.9625277273066414
24,-10.0,-10.0,-10.0,-2.2724,2.2167000000000003,0.9777898264373863
25,-7.351,4.8212,-7.261,4.9844,18.6231,0.968368771440922
26,10.0,9.9914,10.0,-4.7784,6.821400000000001,0.9667475729547204
27,10.0,5.2324,10.0,-4.2372000000000005,7.8942000000000005,0.9662823361670263
28,-10.0,-10.0,-10.0,10.0,2.3868,0.9700855371273038
29,10.0,10.0,10.0,-2.0252,2.0547,0.9627543628842479
30,10.0,10.0,10.0,-10.0,6.6702,0.9951601717160911
31,-10.0,-10.0,-10.0,10.0,2.3505000000000003,0.9804717648239375
32,6.7866,3.6064000000000003,6.619000000000001,-0.054,5.874300000000001,0.9729764968018881
33,10.0,10.0,10.0,-10.0,15.526800000000001,0.986695086385852
34,10.0,10.0,10.0,-3.1432,2.2983000000000002,0.9868094234293177
35,-2.8906,-6.972,-3.0256000000000003,-10.0,7.5654,0.9677736828384932
36,3.786,7.117,3.6572,-8.2468,5.764500000000001,0.9781512163916033
37,-10.0,-10.0,-10.0,7.3966,11.245500000000002,0.97253467517328
38,-10.0,-10.0,-10.0,1.6152,6.754200000000001,0.9794040958635779
39,-6.2588,-4.8276,-6.1878,0.546,4.0173000000000005,0.9581597783697139
40,-10.0,-10.0,-10.0,10.0,2.1681000000000004,0.9937450777981712
41,-10.0,-10.0,-10.0,10.0,2.3514000000000004,0.9802444997876294
42,-10.0,-10.0,-10.0,-2.633,2.172,0.9732658140305803
43,-10.0,-4.7294,-10.0,10.0,8.2299,0.9552316065866742
44,10.0,5.7836,10.0,-10.0,7.418100000000001,0.9851316771855307
45,10.0,10.0,9.8572,3.391,6.803400000000001,0.9673716702145823
46,-8.8308,9.3004,-8.7736,8.7542,26.6322,0.9809042419922049
47,-10.0,-10.0,-10.0,-4.3176000000000005,2.2128,0.9578752635953522
48,10.0,10.0,10.0,-10.0,2.1267,0.9876004452635889
49,-10.0,-7.5346,-10.0,3.7870000000000004,5.049600000000001,0.9821370344805954
50,10.0,10.0,10.0,-10.0,6.7038,0.993844037179463
51,-5.8688,-2.362,-5.849600000000001,6.1508,6.899400000000001,0.9554074889030691
52,10.0,10.0,10.0,-7.78,6.6828,0.9936519891207074
53,7.1124,0.5900000000000001,7.0324,-7.8632,11.634300000000001,0.9633965469974054
54,-10.0,-10.0,-10.0,5.114,6.5703000000000005,0.9818610843405733
55,-10.0,-10.0,-10.0,10.0,2.0490000000000004,0.9671327301888266
56,10.0,10.0,10.0,2.5084,2.1309,0.9679634254711738
57,10.0,10.0,10.0,-4.718,2.1573,0.9895555627599933
58,-10.0,-7.1984,-10.0,4.8366,15.600000000000001,0.9659038641531764
59,10.0,10.0,9.936200000000001,0.33940000000000003,6.7254000000000005,0.9861599748748958
60,-10.0,-10.0,-10.0,1.5934000000000001,2.3319,0.9788652053193665
61,-10.0,-9.9308,-9.719800000000001,5.4198,6.801000000000001,0.9586753177766418
62,-10.0,-10.0,-10.0,10.0,15.642000000000001,0.9804176253861703
63,-10.0,-10.0,-10.0,10.0,6.5181000000000004,0.9732617010777466
64,10.0,10.0,10.0,-10.0,19.884600000000002,0.9681929596164806
65,9.595600000000001,3.68,9.5022,-4.5994,10.4793,0.9683055895566864
66,0.7812,-0.912,0.8232,9.4436,3.9258,0.9738718418836065
67,-10.0,-10.0,-10.0,3.3986,6.8508000000000004,0.95773087505381
68,-10.0,-10.0,-10.0,10.0,2.3004000000000002,0.9906523693321391
69,8.1744,-9.4506,8.135,-9.791,28.9551,0.9651599701941659
70,10.0,10.0,10.0,-10.0,2.2587,0.9953740263275157
71,0.5690000000000001,-8.8018,0.4474,-9.6334,15.995700000000001,0.9557452790892631
72,10.0,10.0,10.0,0.6144000000000001,6.585300000000001,0.9699415739339403
73,-10.0,-10.0,-10.0,10.0,2.1084,0.9838188722484584
74,-10.0,-10.0,-10.0,6.4192,2.3901000000000003,0.9676256525150839
75,-10.0,-6.622800000000001,-10.0,10.0,5.771700000000001,0.9690859056703036
76,10.0,6.6298,10.0,-10.0,5.6802,0.9778289753090957
77,8.8872,8.8238,8.940000000000001,-9.0112,2.0436,0.9594542696773176
78,-10.0,-10.0,-10.0,10.0,2.0562,0.9695089858013758
79,10.0,10.0,10.0,-10.0,2.4135000000000004,0.9608760110550618
80,10.0,10.0,10.0,-10.0,2.2473,0.9960655426708233
81,10.0,10.0,10.0,-3.77,2.1477000000000004,0.9873556467046227
82,10.0,10.0,10.0,-10.0,2.2722,0.9942217468043344
83,9.7032,9.4696,9.3818,-3.6678,2.1231,0.967628392719576
84,-8.7636,9.8744,-8.7096,7.5844000000000005,29.515800000000002,0.9815745509735498
85,10.0,10.0,10.0,-5.9016,6.604800000000001,0.9883027199090505
86,-10.0,-10.0,-10.0,-2.7968,2.2617000000000003,0.9741066603848952
87,-10.0,-10.0,-10.0,10.0,2.2938,0.9916282671091068
88,10.0,10.0,10.0,-10.0,2.2662,0.994778459521205
89,-10.0,-10.0,-10.0,10.0,11.028,0.9851489960301276
90,10.0,10.0,10.0,-3.1798,2.1159000000000003,0.9810145843745998
91,10.0,10.0,10.0,-10.0,2.1699,0.9939358432023303
92,10.0,10.0,10.0,1.5406,11.131200000000002,0.9576688843754839
93,10.0,10.0,10.0,-10.0,2.0577,0.9699919165998305
94,10.0,10.0,10.0,-4.4348,20.0787,0.960431778963957
95,10.0,10.0,10.0,1.0696,2.3037,0.977805777178175
96,-10.0,-10.0,-10.0,-0.9478000000000001,6.552600000000001,0.9617877486671139
97,-10.0,-10.0,-10.0,10.0,2.4066,0.9633813721762106
98,-10.0,-10.0,-10.0,5.1446000000000005,11.131200000000002,0.9860703498928437
99,-10.0,-10.0,-10.0,1.1978,2.3184,0.980758406932959
