,Bias_1,Bias_2,Bias_3,Bias_4,Bias_5,Time,Fidelity
0,-10.0,-10.0,3.0834,-10.0,-10.0,28.106400000000004,0.741545209034018
1,-10.0,-10.0,-10.0,-10.0,-10.0,3.7056000000000004,0.8483167003777436
2,4.41,8.6548,4.6126000000000005,10.0,4.5118,10.7946,0.774351123564104
3,-10.0,-10.0,-10.0,-10.0,-10.0,3.1689000000000003,0.9023513731426417
4,10.0,10.0,10.0,10.0,10.0,3.5820000000000003,0.9058651825818262
5,-10.0,-10.0,-7.8512,-10.0,-10.0,6.115800000000001,0.7709161401353206
6,10.0,10.0,10.0,10.0,10.0,3.6921000000000004,0.8557926039412596
7,-10.0,-10.0,-10.0,-10.0,-10.0,3.5826000000000002,0.9056474343893939
8,10.0,9.7456,10.0,10.0,10.0,3.3222000000000005,0.9214075809037667
9,-10.0,-10.0,-10.0,-9.950800000000001,-10.0,2.9886000000000004,0.8132770667430719
10,-0.3068,-5.593,0.4138,5.1698,0.113,27.2085,0.824667500211825
11,10.0,10.0,10.0,10.0,10.0,3.0141000000000004,0.8287808709767112
12,10.0,10.0,6.6866,10.0,10.0,9.909600000000001,0.8373508581972916
13,-10.0,-10.0,-10.0,-10.0,-10.0,3.5244000000000004,0.9238178278212158
14,10.0,10.0,10.0,10.0,10.0,3.0210000000000004,0.8327204728311375
15,10.0,10.0,10.0,10.0,10.0,3.3180000000000005,0.9386628925379148
16,-10.0,-10.0,-10.0,-10.0,-10.0,3.8253000000000004,0.7707817586052015
17,10.0,10.0,8.3106,10.0,10.0,6.3561000000000005,0.9199354247128931
18,10.0,10.0,10.0,10.0,10.0,22.303800000000003,0.825260431756342
19,10.0,10.0,10.0,10.0,10.0,21.430200000000003,0.8028794813287687
20,10.0,10.0,10.0,10.0,10.0,3.5568000000000004,0.9144423771699339
21,-10.0,-10.0,-10.0,-10.0,-10.0,3.8196000000000003,0.7748938867947578
22,10.0,5.3876,9.7256,5.3966,10.0,10.206000000000001,0.8683583061302316
23,10.0,10.0,10.0,10.0,10.0,3.7974000000000006,0.790537260525231
24,-10.0,-10.0,-10.0,-10.0,-9.8484,3.3681,0.933276325559474
25,2.21,5.612,1.4966000000000002,7.187,2.1606,25.0572,0.7964914015016146
26,-10.0,-10.0,-10.0,-10.0,-10.0,28.6488,0.8685079216815917
27,-10.0,-10.0,-10.0,-10.0,-10.0,3.5199000000000003,0.924971174291904
28,10.0,10.0,10.0,10.0,10.0,3.1053,0.8760919117622665
29,10.0,10.0,10.0,10.0,10.0,28.6884,0.8665375817675827
30,-10.0,-10.0,-10.0,-10.0,-10.0,3.7518000000000002,0.8206964270827567
31,-10.0,-10.0,-10.0,-9.2368,-10.0,3.3144000000000005,0.7955253509200653
32,10.0,-0.7200000000000001,10.0,4.840800000000001,10.0,29.999700000000004,0.7760174005545218
33,10.0,10.0,10.0,10.0,10.0,22.119600000000002,0.932228383281212
34,-5.0868,-2.8692,-6.1288,-1.6724,-5.1264,23.259600000000002,0.7650738837438532
35,10.0,10.0,10.0,10.0,10.0,3.0876,0.8677546803075246
36,10.0,9.3008,10.0,10.0,10.0,3.2241000000000004,0.8053149408900029
37,10.0,10.0,10.0,10.0,10.0,28.446300000000004,0.840343582261334
38,4.039000000000001,4.4818,4.7934,5.088,3.4148,8.260200000000001,0.780902144273968
39,-10.0,-10.0,-7.8414,-10.0,-10.0,6.105300000000001,0.764447334077927
40,10.0,10.0,10.0,10.0,10.0,3.0144,0.828953299956865
41,10.0,10.0,9.9458,10.0,9.342,3.273,0.791015872246218
42,10.0,10.0,10.0,10.0,10.0,21.471600000000002,0.8333438742967019
43,10.0,10.0,8.0792,10.0,10.0,6.0840000000000005,0.8009541639254503
44,-10.0,-10.0,-10.0,-10.0,-10.0,2.9661000000000004,0.7999172122930143
45,-9.606200000000001,-9.788,-5.5924000000000005,-9.791400000000001,-9.6278,12.951600000000001,0.8341013650573256
46,-10.0,-10.0,-10.0,-10.0,-10.0,3.5082000000000004,0.9277986956658563
47,10.0,10.0,10.0,10.0,10.0,3.6417,0.8811874228567065
48,10.0,10.0,10.0,10.0,10.0,3.0837000000000003,0.8658603620246637
49,10.0,10.0,10.0,10.0,10.0,28.994400000000002,0.7668627320040757
