,Bias_1,Bias_2,Bias_3,Bias_4,Bias_5,Bias_6,Bias_7,Time,Fidelity
0,-10.0,-10.0,-10.0,-10.0,2.2768,2.911,10.0,27.918300000000002,0.8974290168668599
1,-10.0,-10.0,-10.0,-10.0,10.0,10.0,-3.7358000000000002,2.9979000000000005,0.9358772521672801
2,10.0,10.0,10.0,10.0,-10.0,-10.0,-10.0,2.5755000000000003,0.9178271808196423
3,10.0,7.5468,5.1166,10.0,4.8462000000000005,-10.0,-2.2702,23.7114,0.8931699691886404
4,-10.0,-10.0,-10.0,-10.0,0.18680000000000002,10.0,3.9584,2.955,0.9415292913445251
5,-10.0,-10.0,-10.0,-10.0,8.0336,10.0,10.0,2.9706,0.9443132199502876
6,10.0,10.0,10.0,10.0,-4.23,10.0,10.0,2.7333000000000003,0.9561378532524942
7,-10.0,-10.0,-10.0,-10.0,10.0,-0.32320000000000004,2.6062000000000003,22.371000000000002,0.9126766892108891
8,-10.0,-10.0,-10.0,-10.0,10.0,6.501600000000001,0.109,2.8386000000000005,0.9688530841688934
9,10.0,10.0,10.0,10.0,4.5842,10.0,-10.0,2.7162,0.8919332024535365
10,-10.0,-10.0,-10.0,-10.0,7.018800000000001,10.0,10.0,2.5518,0.9059872405544119
11,10.0,10.0,10.0,10.0,0.8208000000000001,-9.0412,0.522,2.9853,0.9300622994767624
12,10.0,10.0,0.0482,10.0,10.0,-10.0,10.0,29.999700000000004,0.9143489631410321
13,10.0,10.0,10.0,10.0,-4.510400000000001,3.753,-0.7336,28.353600000000004,0.8994981441492254
14,-10.0,-10.0,-10.0,-10.0,10.0,2.9222,-5.1694,2.9922000000000004,0.937870296159676
15,10.0,10.0,10.0,10.0,-10.0,10.0,10.0,3.0411,0.9157733475500306
16,-10.0,-10.0,-10.0,-10.0,10.0,10.0,10.0,2.7420000000000004,0.9650320209675755
17,10.0,10.0,10.0,10.0,5.3232,-2.1876,-10.0,2.6946000000000003,0.8982942756957583
18,-10.0,-10.0,-10.0,-10.0,10.0,0.0528,-10.0,2.6370000000000005,0.9408938944711657
19,10.0,10.0,10.0,10.0,-10.0,2.4512,-10.0,3.0387000000000004,0.919753737276495
20,10.0,10.0,10.0,10.0,-10.0,10.0,-10.0,2.8944,0.959285049444237
21,-10.0,-10.0,-10.0,-10.0,1.0526,10.0,-6.9664,22.565700000000003,0.8881695910178584
22,-10.0,-10.0,-10.0,-10.0,10.0,7.9168,-10.0,2.7720000000000002,0.9681293592417579
23,-10.0,-10.0,-10.0,-10.0,10.0,10.0,-10.0,2.7753,0.9683711530291226
24,-10.0,-10.0,-10.0,-10.0,7.869000000000001,-2.1140000000000003,-2.2916000000000003,2.709,0.9587282338171559
25,-10.0,-10.0,-10.0,-10.0,7.211600000000001,4.1272,-6.514600000000001,22.6812,0.8887466290534223
26,-10.0,-10.0,-10.0,-10.0,-2.2694,2.2052,0.5242,2.6202,0.9158571752591599
