,Bias_1,Bias_2,Bias_3,Bias_4,Time,Fidelity
0,10.0,10.0,10.0,10.0,3.0744000000000002,0.9057020338343043
1,10.0,10.0,10.0,10.0,22.2435,0.8893847052184624
2,10.0,10.0,10.0,10.0,2.5461,0.9079276531392518
3,9.991800000000001,9.102,9.4236,9.7728,12.397200000000002,0.8750538600824951
4,8.6724,8.412600000000001,8.2706,8.995800000000001,2.8176,0.8414162588136344
5,-10.0,-10.0,-10.0,-10.0,2.9859000000000004,0.9427234796393377
6,-10.0,-10.0,-10.0,-10.0,2.5047,0.8870212499459246
7,-10.0,-10.0,-10.0,-10.0,2.9184,0.9612916908055076
8,-9.1876,-9.668800000000001,-9.771600000000001,-9.4924,2.793,0.8938127371345873
9,1.6348,1.7138,2.1346000000000003,1.5592000000000001,2.6379,0.8750152963320623
10,9.7436,9.452,9.6488,9.9518,2.9916000000000005,0.8888017584071475
11,10.0,10.0,10.0,10.0,3.0735,0.9061475753454089
12,9.383600000000001,6.3574,7.208200000000001,9.233,14.984700000000002,0.8470566548911391
13,-10.0,-10.0,-10.0,-10.0,3.0813,0.9022407925599792
14,-10.0,-10.0,-10.0,-10.0,3.1119000000000003,0.8859391764701786
15,10.0,10.0,10.0,10.0,22.818,0.8414670358864371
16,10.0,10.0,10.0,10.0,2.8083000000000005,0.9727478924166919
17,-10.0,-10.0,-10.0,-10.0,2.9166000000000003,0.9616681352786047
18,-10.0,-10.0,-10.0,-10.0,2.4912,0.8796624191594667
19,10.0,10.0,10.0,10.0,2.4996,0.8842716281856714
20,-10.0,-6.7564,-6.586,-10.0,18.244200000000003,0.9288630791896446
21,9.0952,9.2814,9.1914,9.461400000000001,2.5893,0.8956319328837239
22,-10.0,-10.0,-10.0,-9.631400000000001,2.7204,0.9200850812608106
23,-9.626000000000001,-6.404,-6.752000000000001,-9.537,15.4707,0.914807908656458
24,10.0,10.0,10.0,10.0,28.1748,0.9866948832106273
25,-6.9034,-6.6894,-6.404,-6.5082,2.9244000000000003,0.9062952261184534
26,-10.0,-10.0,-10.0,-10.0,3.1182000000000003,0.8823941609934274
27,10.0,10.0,10.0,10.0,22.1625,0.8485502824162832
28,-10.0,-10.0,-10.0,-10.0,28.458900000000003,0.8694759668663941
29,8.724,9.0768,9.3068,9.337200000000001,2.8320000000000003,0.87376149824075
30,-9.4852,-9.0502,-9.346,-9.755600000000001,2.7189,0.8754904561853197
31,10.0,10.0,10.0,10.0,2.5242000000000004,0.8971869212348744
32,-10.0,-10.0,-10.0,-10.0,28.4337,0.8853919950874358
33,-10.0,-10.0,-10.0,-10.0,3.1311000000000004,0.8749392654677558
34,9.7296,9.543000000000001,9.5836,9.9826,2.8335000000000004,0.9209229325505044
35,-10.0,-10.0,-10.0,-10.0,2.5755000000000003,0.9211756551304177
