,Bias_1,Bias_2,Bias_3,Bias_4,Time,Fidelity
0,-1.6864614188671112,-3.072263717651367,-1.5889293253421783,7.568186402320862,18.00837332010269,0.9838801155389889
1,-0.9459860920906067,-2.59784447401762,-0.839201994240284,6.822365760803223,3.8127723932266235,0.9806182057492085
2,-3.510368086397648,2.2302145436406136,-3.3819346874952316,6.078358232975006,8.785142675042152,0.9662043096681561
3,0.044972650706768036,-1.699344240128994,0.13745038211345673,8.821995615959167,3.665635623037815,0.9640984038715527
4,-2.1217311024665833,-4.826813627034426,-2.0414467342197895,5.155227422714233,4.8425735626369715,0.9633489319152552
5,-1.0392298437654972,-1.1178601570427418,-1.082384742796421,8.46807849407196,2.209074817597866,0.983579092625469
6,-4.071854971349239,-4.096011862158775,-4.121309041976929,9.653820395469666,2.176588460803032,0.9885544602066131
7,-3.9043381176888943,-6.649134378880262,-3.862090915441513,6.608545303344727,4.7028409987688065,0.9587041663859621
8,-2.5257926173508167,-2.5967153273522854,-2.192698687314987,6.774046897888184,2.2616548985242844,0.9638743483188138
9,-3.8148031942546368,-3.935242702253163,-3.771207571029663,4.888380765914917,6.767257042229176,0.9584571939041171
10,-1.1362130790948868,-6.190880790352821,-0.9874566197395325,7.851489007472992,8.743222869932652,0.9723730456066589
11,-5.127388685941696,0.9050708934664726,-5.049615144729614,3.0307947993278503,9.48693561553955,0.9570240141472983
12,-8.791151478886604,-5.152737885713577,-8.707790851593018,6.17532753944397,19.281772136688232,0.9656532634403543
13,-6.424244269728661,-8.286815643310547,-6.281354412436485,4.834457017481327,12.911656938493252,0.9589332694053827
14,-1.3467034250497818,-9.6224435120821,-1.4894008040428162,-7.921594358980656,13.53247058391571,0.9666387448075411
15,-4.291707305237651,-9.628326550126076,-4.159332684241235,4.459935028105974,8.416600596159697,0.9617302944006496
16,-5.0006203353405,-4.383519351482391,-5.016529053449631,9.72729703783989,19.563484132289886,0.9834377870106362
17,-9.370977319777012,-9.132943868637085,-8.961590353399515,9.402029927819967,2.194183334708214,0.9651677605807649
18,-7.275616437196732,-9.001643300056458,-7.106698721647263,6.325066655874252,3.7824246883392334,0.9768391982728764
19,-7.535242561250925,-5.119215965270996,-7.531225148588419,6.210956886410713,5.126717925071716,0.9759373290068634
20,-7.61301825940609,-9.078975200653076,-7.643862374126911,7.086688309907913,4.006574511528015,0.9589185513093796
21,-5.519885994493961,-2.9481513500213623,-5.4028389528393745,6.117542266845703,24.832982540130615,0.9743817167708863
22,-7.349358677864075,-7.192545652389526,-7.0204627849161625,8.381192713975906,2.0796669721603394,0.9608307909489409
23,-9.316353676840663,-9.212684869766235,-9.198013361543417,5.840507306158543,2.135172486305237,0.985504690208467
24,-6.594180703163147,-9.290910482406616,-6.4832131043076515,3.7696240320801735,4.814189434051514,0.9761959548848472
