,Bias_1,Bias_2,Bias_3,Bias_4,Bias_5,Time,Fidelity
0,4.6546,1.6572,4.7858,1.8582,4.7736,29.999700000000004,0.8654107765723535
1,-10.0,-10.0,-10.0,-10.0,-10.0,3.2625,0.9295299630470729
2,10.0,10.0,10.0,10.0,10.0,3.1653000000000002,0.9010260462018065
3,-10.0,-10.0,-10.0,-10.0,-10.0,21.5316,0.8735232209492813
4,-6.0474000000000006,-2.9936000000000003,-5.035,-3.7712000000000003,-5.9430000000000005,11.9442,0.8120142434771173
5,10.0,10.0,7.9752,10.0,9.9024,6.444300000000001,0.8674816886623544
6,10.0,10.0,10.0,10.0,10.0,3.8070000000000004,0.7838464124055264
7,9.9624,10.0,10.0,10.0,10.0,3.7314000000000003,0.832617318152933
8,10.0,10.0,10.0,10.0,10.0,3.7347,0.8312779884909189
9,-10.0,-10.0,-8.6996,-10.0,-10.0,25.073700000000002,0.7566540020081334
10,-10.0,-10.0,-10.0,-10.0,-10.0,3.5337000000000005,0.9213187810521383
11,10.0,10.0,10.0,10.0,10.0,3.2904000000000004,0.9347939857308791
12,10.0,10.0,10.0,10.0,10.0,3.3390000000000004,0.9406998974759399
13,10.0,9.426400000000001,10.0,10.0,10.0,3.5349000000000004,0.8298566255189384
14,-10.0,-10.0,-10.0,-10.0,-10.0,21.896700000000003,0.9870276585010076
15,10.0,10.0,10.0,10.0,10.0,3.2361000000000004,0.9233228001379181
16,-10.0,-10.0,-10.0,-10.0,-10.0,3.6258000000000004,0.8883463963997135
17,10.0,10.0,10.0,10.0,10.0,22.195500000000003,0.8939458695457924
18,10.0,10.0,10.0,10.0,10.0,22.084200000000003,0.9469172653183562
19,10.0,10.0,10.0,10.0,10.0,3.7428000000000003,0.8263170102713303
20,-10.0,-10.0,-10.0,-10.0,-10.0,28.9431,0.7935014695229999
21,8.485000000000001,-6.2228,8.3756,-6.7828,8.5012,29.875500000000002,0.7972840480097962
22,10.0,10.0,10.0,9.518,10.0,3.5154000000000005,0.8602661797912133
23,10.0,10.0,9.7024,10.0,10.0,24.7998,0.7614856792529245
24,-10.0,-10.0,-10.0,-10.0,-10.0,3.1941,0.9110639530473261
