,Bias_1,Bias_2,Bias_3,Bias_4,Time,Fidelity
0,-5.4634,3.2092,-5.376,8.166400000000001,15.135000000000002,0.971540750020444
1,-9.739,-9.9862,-9.704600000000001,4.9092,2.0817,0.9612123995029095
2,10.0,10.0,10.0,-10.0,2.0256000000000003,0.9587511199673678
3,10.0,10.0,10.0,-9.3942,15.658800000000001,0.9766777181428811
4,-10.0,-3.6044,-9.9084,10.0,9.888000000000002,0.9737622638938368
5,10.0,10.0,10.0,-2.9114,2.0949,0.9757926432035038
6,-10.0,-10.0,-10.0,1.8508,2.1345,0.9825900341249142
7,-10.0,-10.0,-10.0,10.0,2.1072,0.9835482784923479
8,-2.1858,-2.4468,-2.2286,9.781,2.2023,0.9769180821184258
9,10.0,10.0,10.0,1.4180000000000001,2.1684,0.9784894845741889
10,-10.0,-10.0,-10.0,9.443,6.809100000000001,0.9750775936234666
11,10.0,10.0,10.0,-2.5158,2.3547000000000002,0.9747719715603471
12,10.0,10.0,10.0,-7.6012,6.477600000000001,0.9583058344513364
13,10.0,9.555200000000001,10.0,2.2528,24.1644,0.9683285341031419
14,-9.4778,2.3792,-9.421000000000001,7.256600000000001,20.568900000000003,0.974158860941263
15,10.0,10.0,10.0,2.0628,6.7944,0.9580993766837964
16,-10.0,-10.0,-10.0,10.0,6.7362,0.9904524803621114
17,3.0686,-0.2934,2.9588,-5.805000000000001,5.7174000000000005,0.9763756259685917
18,-10.0,-10.0,-10.0,5.486400000000001,11.065800000000001,0.9845651427931732
19,10.0,10.0,10.0,-10.0,2.2641,0.994956459516188
20,-9.2928,-0.8754000000000001,-9.1662,-2.3256,14.824800000000002,0.963742695664875
21,-10.0,-10.0,-10.0,10.0,6.5544,0.9825709854290198
22,10.0,9.9754,10.0,-0.8916000000000001,2.2233,0.987910888212697
23,10.0,10.0,10.0,1.4738,6.710400000000001,0.9731755682939806
24,-10.0,-10.0,-10.0,8.023200000000001,2.1279000000000003,0.9870191071812124
25,7.0456,1.1206,6.9916,-7.985,8.599200000000002,0.9566402789036745
26,-6.3868,-6.3358,-6.519,9.9428,2.1933000000000002,0.9800450522887362
27,6.5966000000000005,6.4846,6.4492,-4.32,2.3469,0.9738793812406795
28,-10.0,-10.0,-10.0,5.0948,2.1993,0.9936462020275256
29,10.0,10.0,10.0,-8.3348,24.4338,0.9689731657229141
30,-10.0,-10.0,-10.0,-1.643,2.1582000000000003,0.976233998049004
31,7.643400000000001,6.178,7.5526,-7.2306,4.017,0.9734377780434313
32,-10.0,-10.0,-9.8938,-3.446,6.6141000000000005,0.966160561892692
33,7.0472,-9.2908,6.9828,-9.4054,24.124800000000004,0.9803889031337166
34,-10.0,-10.0,-10.0,3.0218000000000003,2.0883000000000003,0.9742379443832798
35,-9.8256,-9.7576,-9.7382,2.6816,2.3226,0.982853301062447
36,-10.0,-10.0,-10.0,4.2624,2.0610000000000004,0.9676653077493199
37,10.0,10.0,10.0,-6.6724000000000006,2.2656,0.9933958627949833
38,-10.0,-10.0,-10.0,10.0,2.0988,0.9815765388603288
39,10.0,6.7090000000000005,9.8396,1.9246,5.953200000000001,0.9614722642845144
40,-10.0,-10.0,-10.0,10.0,19.9554,0.9794360970666726
41,-10.0,-10.0,-10.0,10.0,2.244,0.9962175551702941
42,10.0,10.0,10.0,-2.4372000000000003,6.760800000000001,0.9798968103601546
43,10.0,10.0,10.0,-1.7058,2.1414000000000004,0.9835046942153199
44,-10.0,-10.0,-10.0,-2.9892000000000003,2.1363000000000003,0.9658045594792832
45,-10.0,-10.0,-10.0,10.0,11.0736,0.9906714709084106
46,9.8518,1.5208000000000002,9.8286,-8.0116,14.3373,0.9621487708394809
47,10.0,10.0,10.0,0.4192,6.600300000000001,0.9735231509858868
48,7.8994,-3.9248000000000003,7.7906,-3.0940000000000003,19.278000000000002,0.9624783422109565
49,7.738600000000001,-3.8142,7.6536,-10.0,18.622200000000003,0.9582266549425204
