,Bias_1,Bias_2,Bias_3,Bias_4,Bias_5,Bias_6,Bias_7,Time,Fidelity
0,-10.0,0.29300000000000004,-10.0,0.2556,-10.0,-1.4874,-10.0,27.445500000000003,0.6034871752788667
1,10.0,2.3864,10.0,6.026000000000001,10.0,0.09860000000000001,10.0,29.999700000000004,0.7455500168812568
2,10.0,10.0,10.0,10.0,10.0,10.0,10.0,4.791300000000001,0.8118633120112452
3,10.0,-0.38980000000000004,10.0,8.526200000000001,10.0,-6.751600000000001,10.0,29.999700000000004,0.564628073343056
4,10.0,10.0,10.0,10.0,10.0,10.0,10.0,3.7515000000000005,0.5515262775784228
5,0.906,-0.3388,-1.6218000000000001,1.1054000000000002,0.68,-0.4112,1.0566,25.068600000000004,0.6100444946289025
6,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,12.7917,0.6797657656514617
7,10.0,10.0,10.0,10.0,10.0,10.0,10.0,4.5036000000000005,0.8819511006569402
8,10.0,10.0,10.0,3.1242,10.0,10.0,10.0,26.615700000000004,0.6357930065919959
9,10.0,4.458200000000001,10.0,10.0,10.0,3.728,10.0,22.6782,0.7965544027245811
10,-10.0,-2.0340000000000003,-10.0,-10.0,-10.0,-3.1252,-10.0,22.3362,0.9127913644076281
11,10.0,10.0,10.0,10.0,9.4952,10.0,10.0,3.9090000000000003,0.619278199791308
12,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,12.762,0.679751340035319
13,-10.0,-0.3572,-10.0,-10.0,-10.0,-2.1306000000000003,-10.0,29.999700000000004,0.8873310551726015
14,-8.8792,-3.6268000000000002,-9.6644,-9.7026,-9.229000000000001,-5.6406,-8.736,25.759200000000003,0.6027475118779415
15,10.0,1.014,10.0,9.394400000000001,10.0,3.7372,10.0,21.5319,0.7913749378038243
16,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,4.8798,0.7653439151173697
17,10.0,10.0,10.0,10.0,10.0,10.0,10.0,5.0826,0.6246985215095755
18,10.0,1.074,10.0,10.0,10.0,-0.7134,10.0,29.999700000000004,0.9276112006879642
